Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,image
136,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,5,42,1,Screen 1,Zone4,continue_button,1316.2,,,,,0,1,0,,,,,1,task_Arab,CFD_M-204-N.png
137,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,54,43,1,Screen 1,Zone3,response_slider_firstInteraction,1715,,,97,,0,1,0,,,,,1,task_Arab,IFD_M-046-N.png
138,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,54,43,1,Screen 1,Zone3,response_slider_endValue,2469.3,,,97,,0,1,0,,,,,1,task_Arab,IFD_M-046-N.png
139,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,54,43,1,Screen 1,Zone4,continue_button,2469.3,,,,,0,1,0,,,,,1,task_Arab,IFD_M-046-N.png
140,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,73,44,1,Screen 1,Zone3,response_slider_firstInteraction,1199.1,,,51,,0,1,0,,,,,1,task_Arab,IFD_M-117-N.png
141,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,73,44,1,Screen 1,Zone3,response_slider_endValue,1710.4,,,51,,0,1,0,,,,,1,task_Arab,IFD_M-117-N.png
142,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,73,44,1,Screen 1,Zone4,continue_button,1710.4,,,,,0,1,0,,,,,1,task_Arab,IFD_M-117-N.png
143,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,11,45,1,Screen 1,Zone3,response_slider_firstInteraction,1065.6,,,74,,0,1,0,,,,,1,task_Arab,CFD_M-214-N.png
144,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,11,45,1,Screen 1,Zone3,response_slider_endValue,1929.6,,,74,,0,1,0,,,,,1,task_Arab,CFD_M-214-N.png
145,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,11,45,1,Screen 1,Zone4,continue_button,1929.6,,,,,0,1,0,,,,,1,task_Arab,CFD_M-214-N.png
146,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,63,46,1,Screen 1,Zone3,response_slider_firstInteraction,1432.3,,,17,,0,1,0,,,,,1,task_Arab,IFD_M-086-N.png
147,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,63,46,1,Screen 1,Zone3,response_slider_endValue,2136.7,,,17,,0,1,0,,,,,1,task_Arab,IFD_M-086-N.png
148,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,63,46,1,Screen 1,Zone4,continue_button,2136.7,,,,,0,1,0,,,,,1,task_Arab,IFD_M-086-N.png
149,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,21,47,1,Screen 1,Zone3,response_slider_firstInteraction,849.7,,,80,,0,1,0,,,,,1,task_Arab,CFD_M-229-N.png
150,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,21,47,1,Screen 1,Zone3,response_slider_endValue,1507.6,,,80,,0,1,0,,,,,1,task_Arab,CFD_M-229-N.png
151,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,21,47,1,Screen 1,Zone4,continue_button,1507.6,,,,,0,1,0,,,,,1,task_Arab,CFD_M-229-N.png
152,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,57,48,1,Screen 1,Zone3,response_slider_firstInteraction,999.3,,,68,,0,1,0,,,,,1,task_Arab,IFD_M-062-N.png
153,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,57,48,1,Screen 1,Zone3,response_slider_endValue,1684,,,68,,0,1,0,,,,,1,task_Arab,IFD_M-062-N.png
154,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,57,48,1,Screen 1,Zone4,continue_button,1684,,,,,0,1,0,,,,,1,task_Arab,IFD_M-062-N.png
155,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,49,49,1,Screen 1,Zone3,response_slider_firstInteraction,949.1,,,71,,0,1,0,,,,,1,task_Arab,IFD_M-036-N.png
156,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,49,49,1,Screen 1,Zone3,response_slider_endValue,2846.4,,,34,,0,1,0,,,,,1,task_Arab,IFD_M-036-N.png
157,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,49,49,1,Screen 1,Zone4,continue_button,2846.4,,,,,0,1,0,,,,,1,task_Arab,IFD_M-036-N.png
158,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,12,50,1,Screen 1,Zone3,response_slider_firstInteraction,832.6,,,66,,0,1,0,,,,,1,task_Arab,CFD_M-216-N.png
159,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,12,50,1,Screen 1,Zone3,response_slider_endValue,1400.5,,,66,,0,1,0,,,,,1,task_Arab,CFD_M-216-N.png
160,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,12,50,1,Screen 1,Zone4,continue_button,1400.5,,,,,0,1,0,,,,,1,task_Arab,CFD_M-216-N.png
161,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,35,51,1,Screen 1,Zone3,response_slider_firstInteraction,1215.5,,,34,,0,1,0,,,,,1,task_Arab,CFD_M-248-N.png
162,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,35,51,1,Screen 1,Zone3,response_slider_endValue,1961.4,,,34,,0,1,0,,,,,1,task_Arab,CFD_M-248-N.png
163,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,35,51,1,Screen 1,Zone4,continue_button,1961.4,,,,,0,1,0,,,,,1,task_Arab,CFD_M-248-N.png
164,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,42,52,1,Screen 1,Zone3,response_slider_firstInteraction,1032.4,,,83,,0,1,0,,,,,1,task_Arab,IFD_M-018-N.png
165,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,42,52,1,Screen 1,Zone3,response_slider_endValue,1620.7,,,83,,0,1,0,,,,,1,task_Arab,IFD_M-018-N.png
166,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,42,52,1,Screen 1,Zone4,continue_button,1620.7,,,,,0,1,0,,,,,1,task_Arab,IFD_M-018-N.png
167,1.70557E+12,18/01/2024 9:13,1.70557E+12,2,18/01/2024 11:13,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,38,53,1,Screen 1,Zone3,response_slider_firstInteraction,932.6,,,77,,0,1,0,,,,,1,task_Arab,CFD_M-252-N.png
168,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,38,53,1,Screen 1,Zone3,response_slider_endValue,1591.3,,,77,,0,1,0,,,,,1,task_Arab,CFD_M-252-N.png
169,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,38,53,1,Screen 1,Zone4,continue_button,1591.3,,,,,0,1,0,,,,,1,task_Arab,CFD_M-252-N.png
170,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,86,54,1,Screen 1,Zone3,response_slider_firstInteraction,1415.5,,,26,,0,1,0,,,,,1,task_Arab,IFD_M-441-N.png
171,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,86,54,1,Screen 1,Zone3,response_slider_endValue,2044.3,,,26,,0,1,0,,,,,1,task_Arab,IFD_M-441-N.png
172,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,86,54,1,Screen 1,Zone4,continue_button,2044.3,,,,,0,1,0,,,,,1,task_Arab,IFD_M-441-N.png
173,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,59,55,1,Screen 1,Zone3,response_slider_firstInteraction,1631.9,,,23,,0,1,0,,,,,1,task_Arab,IFD_M-067-N.png
174,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,59,55,1,Screen 1,Zone3,response_slider_endValue,2390.6,,,23,,0,1,0,,,,,1,task_Arab,IFD_M-067-N.png
175,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,59,55,1,Screen 1,Zone4,continue_button,2390.6,,,,,0,1,0,,,,,1,task_Arab,IFD_M-067-N.png
176,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,39,56,1,Screen 1,Zone3,response_slider_firstInteraction,1382,,,80,,0,1,0,,,,,1,task_Arab,CFD_M-253-N.png
177,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,39,56,1,Screen 1,Zone3,response_slider_endValue,1897.8,,,80,,0,1,0,,,,,1,task_Arab,CFD_M-253-N.png
178,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,39,56,1,Screen 1,Zone4,continue_button,1897.8,,,,,0,1,0,,,,,1,task_Arab,CFD_M-253-N.png
179,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,26,57,1,Screen 1,Zone3,response_slider_firstInteraction,1298.9,,,82,,0,1,0,,,,,1,task_Arab,CFD_M-235-N.png
180,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,26,57,1,Screen 1,Zone3,response_slider_endValue,1919.8,,,82,,0,1,0,,,,,1,task_Arab,CFD_M-235-N.png
181,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,26,57,1,Screen 1,Zone4,continue_button,1919.8,,,,,0,1,0,,,,,1,task_Arab,CFD_M-235-N.png
182,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,71,58,1,Screen 1,Zone3,response_slider_firstInteraction,1048.9,,,66,,0,1,0,,,,,1,task_Arab,IFD_M-113-N.png
183,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,71,58,1,Screen 1,Zone3,response_slider_endValue,1668,,,66,,0,1,0,,,,,1,task_Arab,IFD_M-113-N.png
184,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,71,58,1,Screen 1,Zone4,continue_button,1668,,,,,0,1,0,,,,,1,task_Arab,IFD_M-113-N.png
185,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,17,59,1,Screen 1,Zone3,response_slider_firstInteraction,799,,,71,,0,1,0,,,,,1,task_Arab,CFD_M-223-N.png
186,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,17,59,1,Screen 1,Zone3,response_slider_endValue,1477.8,,,71,,0,1,0,,,,,1,task_Arab,CFD_M-223-N.png
187,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,17,59,1,Screen 1,Zone4,continue_button,1477.8,,,,,0,1,0,,,,,1,task_Arab,CFD_M-223-N.png
188,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,74,60,1,Screen 1,Zone3,response_slider_firstInteraction,1199,,,78,,0,1,0,,,,,1,task_Arab,IFD_M-121-N.png
189,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,74,60,1,Screen 1,Zone3,response_slider_endValue,1916.8,,,78,,0,1,0,,,,,1,task_Arab,IFD_M-121-N.png
190,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,74,60,1,Screen 1,Zone4,continue_button,1916.8,,,,,0,1,0,,,,,1,task_Arab,IFD_M-121-N.png
191,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,52,61,1,Screen 1,Zone3,response_slider_firstInteraction,966.2,,,22,,0,1,0,,,,,1,task_Arab,IFD_M-044-N.png
192,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,52,61,1,Screen 1,Zone3,response_slider_endValue,1681.4,,,22,,0,1,0,,,,,1,task_Arab,IFD_M-044-N.png
193,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,52,61,1,Screen 1,Zone4,continue_button,1681.4,,,,,0,1,0,,,,,1,task_Arab,IFD_M-044-N.png
194,1.70557E+12,18/01/2024 9:14,1.70557E+12,2,18/01/2024 11:14,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,75,62,1,Screen 1,Zone3,response_slider_firstInteraction,616.1,,,74,,0,1,0,,,,,1,task_Arab,IFD_M-122-N.png
