Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Randomise questionnaire elements?,Question Key,Response
1,1716268339284,21/05/2024 05:12:19,1716268339201,0,21/05/2024 05:12:19,142922,38,questionnaire-4l7k,,37759374,BLIND,11123105,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716268346936,21/05/2024 05:12:26,1716268346903,0,21/05/2024 05:12:26,142922,38,questionnaire-4l7k,,37759374,BLIND,11123105,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716268347000,21/05/2024 05:12:27,1716268346907,0,21/05/2024 05:12:26,142922,38,questionnaire-4l7k,,37759374,BLIND,11123105,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716268347000,21/05/2024 05:12:27,1716268346907,0,21/05/2024 05:12:26,142922,38,questionnaire-4l7k,,37759374,BLIND,11123105,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716268347000,21/05/2024 05:12:27,1716268346908,0,21/05/2024 05:12:26,142922,38,questionnaire-4l7k,,37759374,BLIND,11123105,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x953,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,7707
1,1716268569169,21/05/2024 05:16:09,1716268569068,3,21/05/2024 08:16:09,142922,38,questionnaire-4l7k,,37759396,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716268591508,21/05/2024 05:16:31,1716268591437,3,21/05/2024 08:16:31,142922,38,questionnaire-4l7k,,37759396,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716268591657,21/05/2024 05:16:31,1716268591438,3,21/05/2024 08:16:31,142922,38,questionnaire-4l7k,,37759396,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716268591657,21/05/2024 05:16:31,1716268591438,3,21/05/2024 08:16:31,142922,38,questionnaire-4l7k,,37759396,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716268591657,21/05/2024 05:16:31,1716268591438,3,21/05/2024 08:16:31,142922,38,questionnaire-4l7k,,37759396,BLIND,11123108,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,22370
1,1716269509602,21/05/2024 05:31:49,1716269509597,3,21/05/2024 08:31:49,142922,38,questionnaire-4l7k,,37759456,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716269568330,21/05/2024 05:32:48,1716269568370,3,21/05/2024 08:32:48,142922,38,questionnaire-4l7k,,37759456,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716269568478,21/05/2024 05:32:48,1716269568371,3,21/05/2024 08:32:48,142922,38,questionnaire-4l7k,,37759456,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716269568478,21/05/2024 05:32:48,1716269568371,3,21/05/2024 08:32:48,142922,38,questionnaire-4l7k,,37759456,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716269568478,21/05/2024 05:32:48,1716269568371,3,21/05/2024 08:32:48,142922,38,questionnaire-4l7k,,37759456,BLIND,11123129,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,58774
1,1716270539820,21/05/2024 05:48:59,1716270540334,3,21/05/2024 08:49:00,142922,38,questionnaire-4l7k,,37759518,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x738,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716270693125,21/05/2024 05:51:33,1716270693689,3,21/05/2024 08:51:33,142922,38,questionnaire-4l7k,,37759518,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x738,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716270693280,21/05/2024 05:51:33,1716270693690,3,21/05/2024 08:51:33,142922,38,questionnaire-4l7k,,37759518,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x738,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716270693280,21/05/2024 05:51:33,1716270693690,3,21/05/2024 08:51:33,142922,38,questionnaire-4l7k,,37759518,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x738,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716270693280,21/05/2024 05:51:33,1716270693690,3,21/05/2024 08:51:33,142922,38,questionnaire-4l7k,,37759518,BLIND,11123153,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x738,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,153356
1,1716271590716,21/05/2024 06:06:30,1716271472356,3,21/05/2024 09:04:32,142922,38,questionnaire-4l7k,,37759609,BLIND,11123193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716271604058,21/05/2024 06:06:44,1716271485759,3,21/05/2024 09:04:45,142922,38,questionnaire-4l7k,,37759609,BLIND,11123193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716271604208,21/05/2024 06:06:44,1716271485760,3,21/05/2024 09:04:45,142922,38,questionnaire-4l7k,,37759609,BLIND,11123193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716271604208,21/05/2024 06:06:44,1716271485760,3,21/05/2024 09:04:45,142922,38,questionnaire-4l7k,,37759609,BLIND,11123193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716271604208,21/05/2024 06:06:44,1716271485760,3,21/05/2024 09:04:45,142922,38,questionnaire-4l7k,,37759609,BLIND,11123193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x559,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,13404
1,1716280595475,21/05/2024 08:36:35,1716280595442,3,21/05/2024 11:36:35,142922,38,questionnaire-4l7k,,37761154,BLIND,11123729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716280627276,21/05/2024 08:37:07,1716280627283,3,21/05/2024 11:37:07,142922,38,questionnaire-4l7k,,37761154,BLIND,11123729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716280627414,21/05/2024 08:37:07,1716280627285,3,21/05/2024 11:37:07,142922,38,questionnaire-4l7k,,37761154,BLIND,11123729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716280627414,21/05/2024 08:37:07,1716280627285,3,21/05/2024 11:37:07,142922,38,questionnaire-4l7k,,37761154,BLIND,11123729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716280627414,21/05/2024 08:37:07,1716280627285,3,21/05/2024 11:37:07,142922,38,questionnaire-4l7k,,37761154,BLIND,11123729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x695,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,31843
1,1716281256179,21/05/2024 08:47:36,1716281254869,3,21/05/2024 11:47:34,142922,38,questionnaire-4l7k,,37761479,BLIND,11123824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2560x1080,2560x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716281266920,21/05/2024 08:47:46,1716281265409,3,21/05/2024 11:47:45,142922,38,questionnaire-4l7k,,37761479,BLIND,11123824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2560x1080,2560x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716281267041,21/05/2024 08:47:47,1716281265411,3,21/05/2024 11:47:45,142922,38,questionnaire-4l7k,,37761479,BLIND,11123824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2560x1080,2560x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716281267041,21/05/2024 08:47:47,1716281265411,3,21/05/2024 11:47:45,142922,38,questionnaire-4l7k,,37761479,BLIND,11123824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2560x1080,2560x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716281267041,21/05/2024 08:47:47,1716281265411,3,21/05/2024 11:47:45,142922,38,questionnaire-4l7k,,37761479,BLIND,11123824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2560x1080,2560x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,10542
1,1716287067081,21/05/2024 10:24:27,1716287067083,3,21/05/2024 13:24:27,142922,38,questionnaire-4l7k,,37764246,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716287109203,21/05/2024 10:25:09,1716287109244,3,21/05/2024 13:25:09,142922,38,questionnaire-4l7k,,37764246,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,937x395,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716287109343,21/05/2024 10:25:09,1716287109245,3,21/05/2024 13:25:09,142922,38,questionnaire-4l7k,,37764246,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,937x395,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716287109343,21/05/2024 10:25:09,1716287109245,3,21/05/2024 13:25:09,142922,38,questionnaire-4l7k,,37764246,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,937x395,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716287109343,21/05/2024 10:25:09,1716287109245,3,21/05/2024 13:25:09,142922,38,questionnaire-4l7k,,37764246,BLIND,11124394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,937x395,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,42162
1,1716287074086,21/05/2024 10:24:34,1716287073867,3,21/05/2024 13:24:33,142922,38,questionnaire-4l7k,,37764250,BLIND,11124393,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x598,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716287090271,21/05/2024 10:24:50,1716287090107,3,21/05/2024 13:24:50,142922,38,questionnaire-4l7k,,37764250,BLIND,11124393,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x598,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716287090398,21/05/2024 10:24:50,1716287090109,3,21/05/2024 13:24:50,142922,38,questionnaire-4l7k,,37764250,BLIND,11124393,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x598,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716287090398,21/05/2024 10:24:50,1716287090109,3,21/05/2024 13:24:50,142922,38,questionnaire-4l7k,,37764250,BLIND,11124393,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x598,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716287090398,21/05/2024 10:24:50,1716287090109,3,21/05/2024 13:24:50,142922,38,questionnaire-4l7k,,37764250,BLIND,11124393,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x598,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,16242
1,1716288968010,21/05/2024 10:56:08,1716288967632,3,21/05/2024 13:56:07,142922,38,questionnaire-4l7k,,37765191,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716289012773,21/05/2024 10:56:52,1716289012442,3,21/05/2024 13:56:52,142922,38,questionnaire-4l7k,,37765191,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716289013028,21/05/2024 10:56:53,1716289012443,3,21/05/2024 13:56:52,142922,38,questionnaire-4l7k,,37765191,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716289013028,21/05/2024 10:56:53,1716289012443,3,21/05/2024 13:56:52,142922,38,questionnaire-4l7k,,37765191,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716289013028,21/05/2024 10:56:53,1716289012443,3,21/05/2024 13:56:52,142922,38,questionnaire-4l7k,,37765191,BLIND,11124586,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1512x982,1512x733,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,44811
1,1716289192016,21/05/2024 10:59:52,1716289197685,3,21/05/2024 13:59:57,142922,38,questionnaire-4l7k,,37765318,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716289213498,21/05/2024 11:00:13,1716289219213,3,21/05/2024 14:00:19,142922,38,questionnaire-4l7k,,37765318,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716289213617,21/05/2024 11:00:13,1716289219214,3,21/05/2024 14:00:19,142922,38,questionnaire-4l7k,,37765318,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716289213617,21/05/2024 11:00:13,1716289219214,3,21/05/2024 14:00:19,142922,38,questionnaire-4l7k,,37765318,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716289213617,21/05/2024 11:00:13,1716289219215,3,21/05/2024 14:00:19,142922,38,questionnaire-4l7k,,37765318,BLIND,11124600,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x585,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,21530
1,1716289890023,21/05/2024 11:11:30,1716289890974,3,21/05/2024 14:11:30,142922,38,questionnaire-4l7k,,37765643,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716289902883,21/05/2024 11:11:42,1716289903882,3,21/05/2024 14:11:43,142922,38,questionnaire-4l7k,,37765643,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716289903007,21/05/2024 11:11:43,1716289903883,3,21/05/2024 14:11:43,142922,38,questionnaire-4l7k,,37765643,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716289903007,21/05/2024 11:11:43,1716289903883,3,21/05/2024 14:11:43,142922,38,questionnaire-4l7k,,37765643,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716289903007,21/05/2024 11:11:43,1716289903883,3,21/05/2024 14:11:43,142922,38,questionnaire-4l7k,,37765643,BLIND,11124683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x911,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,12909
1,1716290257512,21/05/2024 11:17:37,1716290394853,3,21/05/2024 14:19:54,142922,38,questionnaire-4l7k,,37765785,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716290276401,21/05/2024 11:17:56,1716290413808,3,21/05/2024 14:20:13,142922,38,questionnaire-4l7k,,37765785,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,נקבה
3,1716290306783,21/05/2024 11:18:26,1716290413809,3,21/05/2024 14:20:13,142922,38,questionnaire-4l7k,,37765785,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,1
4,1716290306783,21/05/2024 11:18:26,1716290413809,3,21/05/2024 14:20:13,142922,38,questionnaire-4l7k,,37765785,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716290306783,21/05/2024 11:18:26,1716290413809,3,21/05/2024 14:20:13,142922,38,questionnaire-4l7k,,37765785,BLIND,11124623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x730,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,18956
1,1716290304263,21/05/2024 11:18:24,1716290303913,3,21/05/2024 14:18:23,142922,38,questionnaire-4l7k,,37765812,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716290316261,21/05/2024 11:18:36,1716290315848,3,21/05/2024 14:18:35,142922,38,questionnaire-4l7k,,37765812,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716290316791,21/05/2024 11:18:36,1716290315849,3,21/05/2024 14:18:35,142922,38,questionnaire-4l7k,,37765812,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716290316791,21/05/2024 11:18:36,1716290315849,3,21/05/2024 14:18:35,142922,38,questionnaire-4l7k,,37765812,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716290316791,21/05/2024 11:18:36,1716290315849,3,21/05/2024 14:18:35,142922,38,questionnaire-4l7k,,37765812,BLIND,11124715,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x900,1432x786,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,11936
1,1716292088938,21/05/2024 11:48:08,1716292091764,3,21/05/2024 14:48:11,142922,38,questionnaire-4l7k,,37766393,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716292152650,21/05/2024 11:49:12,1716292155044,3,21/05/2024 14:49:15,142922,38,questionnaire-4l7k,,37766393,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716292152823,21/05/2024 11:49:12,1716292155045,3,21/05/2024 14:49:15,142922,38,questionnaire-4l7k,,37766393,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716292152823,21/05/2024 11:49:12,1716292155045,3,21/05/2024 14:49:15,142922,38,questionnaire-4l7k,,37766393,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716292152823,21/05/2024 11:49:12,1716292155045,3,21/05/2024 14:49:15,142922,38,questionnaire-4l7k,,37766393,BLIND,11125027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1001,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,63281
1,1716292998719,21/05/2024 12:03:18,1716292998196,3,21/05/2024 15:03:18,142922,38,questionnaire-4l7k,,37766678,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x919,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,BEGIN QUESTIONNAIRE,
2,1716293017476,21/05/2024 12:03:37,1716293016985,3,21/05/2024 15:03:36,142922,38,questionnaire-4l7k,,37766678,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1536x735,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p,זכר
3,1716293017620,21/05/2024 12:03:37,1716293016987,3,21/05/2024 15:03:36,142922,38,questionnaire-4l7k,,37766678,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1536x735,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,pronouns_of_p-quantised,2
4,1716293017620,21/05/2024 12:03:37,1716293016987,3,21/05/2024 15:03:36,142922,38,questionnaire-4l7k,,37766678,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1536x735,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,consent_part2-1,כן
5,1716293017620,21/05/2024 12:03:37,1716293016987,3,21/05/2024 15:03:36,142922,38,questionnaire-4l7k,,37766678,BLIND,11125087,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1536x735,,,,Consent_ex2_part2,13,ACpass,accepted,agreed,condagree,No,END QUESTIONNAIRE,18791
