Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,image
1,1704890122250,10/01/2024 12:35:22,1704890124749,2,10/01/2024 14:35:24,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1704890122604,10/01/2024 12:35:22,1704890125144,2,10/01/2024 14:35:25,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,response_slider_initialValue,0,,,86,,0,1,0,,,,,,instructions_Arab,
3,1704890122795,10/01/2024 12:35:22,1704890125150,2,10/01/2024 14:35:25,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,14,,0,1,0,,,,,,instructions_Arab,
4,1704890126338,10/01/2024 12:35:26,1704890128605,2,10/01/2024 14:35:28,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,response_slider_endValue,3462.2000000029802,,,86,,0,1,0,,,,,,instructions_Arab,
5,1704890126470,10/01/2024 12:35:26,1704890128606,2,10/01/2024 14:35:28,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone3,response_slider_endValue,3462.2000000029802,,,14,,0,1,0,,,,,,instructions_Arab,
6,1704890126470,10/01/2024 12:35:26,1704890128606,2,10/01/2024 14:35:28,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3462.2000000029802,,,,,0,1,0,,,,,,instructions_Arab,
7,1704890129952,10/01/2024 12:35:29,1704890132507,2,10/01/2024 14:35:32,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,3899.5999999999995,,,18,,0,1,0,,,,,,instructions_Arab,
8,1704890132304,10/01/2024 12:35:32,1704890134858,2,10/01/2024 14:35:34,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,6243.19999999553,,,38,,0,1,0,,,,,,instructions_Arab,
9,1704890132421,10/01/2024 12:35:32,1704890134860,2,10/01/2024 14:35:34,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,6243.19999999553,,,,,0,1,0,,,,,,instructions_Arab,
10,1704890137850,10/01/2024 12:35:37,1704890140122,2,10/01/2024 14:35:40,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,advancementZone,continue_button,5256.5,,,,,0,1,0,,,,,,instructions_Arab,
11,1704890140372,10/01/2024 12:35:40,1704890142915,2,10/01/2024 14:35:42,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,Zone3,response_slider_firstInteraction,2783.4000000000015,,,47,,0,1,0,,,,,1,task_Arab,CFD_M-206-N.png
12,1704890142950,10/01/2024 12:35:42,1704890145508,2,10/01/2024 14:35:45,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,Zone3,response_slider_endValue,5375.39999999851,,,37,,0,1,0,,,,,1,task_Arab,CFD_M-206-N.png
13,1704890143178,10/01/2024 12:35:43,1704890145509,2,10/01/2024 14:35:45,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,6,1,1,Screen 1,Zone4,continue_button,5375.39999999851,,,,,0,1,0,,,,,1,task_Arab,CFD_M-206-N.png
14,1704890143844,10/01/2024 12:35:43,1704890146392,2,10/01/2024 14:35:46,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,77,2,1,Screen 1,Zone3,response_slider_firstInteraction,883.2000000000007,,,47,,0,1,0,,,,,1,task_Arab,IFD_M-135-N.png
15,1704890145236,10/01/2024 12:35:45,1704890147780,2,10/01/2024 14:35:47,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,77,2,1,Screen 1,Zone3,response_slider_endValue,2262,,,53,,0,1,0,,,,,1,task_Arab,IFD_M-135-N.png
16,1704890145354,10/01/2024 12:35:45,1704890147781,2,10/01/2024 14:35:47,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,77,2,1,Screen 1,Zone4,continue_button,2262,,,,,0,1,0,,,,,1,task_Arab,IFD_M-135-N.png
17,1704890146334,10/01/2024 12:35:46,1704890148878,2,10/01/2024 14:35:48,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,11,3,1,Screen 1,Zone3,response_slider_firstInteraction,1099.7999999999993,,,45,,0,1,0,,,,,1,task_Arab,CFD_M-214-N.png
18,1704890147696,10/01/2024 12:35:47,1704890150245,2,10/01/2024 14:35:50,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,11,3,1,Screen 1,Zone3,response_slider_endValue,2455.89999999851,,,38,,0,1,0,,,,,1,task_Arab,CFD_M-214-N.png
19,1704890147819,10/01/2024 12:35:47,1704890150246,2,10/01/2024 14:35:50,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,11,3,1,Screen 1,Zone4,continue_button,2455.89999999851,,,,,0,1,0,,,,,1,task_Arab,CFD_M-214-N.png
20,1704890148751,10/01/2024 12:35:48,1704890151288,2,10/01/2024 14:35:51,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,61,4,1,Screen 1,Zone3,response_slider_firstInteraction,1050,,,44,,0,1,0,,,,,1,task_Arab,IFD_M-075-N.png
21,1704890149909,10/01/2024 12:35:49,1704890152413,2,10/01/2024 14:35:52,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,61,4,1,Screen 1,Zone3,response_slider_endValue,2158.1999999955297,,,59,,0,1,0,,,,,1,task_Arab,IFD_M-075-N.png
22,1704890150049,10/01/2024 12:35:50,1704890152414,2,10/01/2024 14:35:52,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,61,4,1,Screen 1,Zone4,continue_button,2158.1999999955297,,,,,0,1,0,,,,,1,task_Arab,IFD_M-075-N.png
23,1704890151430,10/01/2024 12:35:51,1704890153986,2,10/01/2024 14:35:53,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,44,5,1,Screen 1,Zone3,response_slider_firstInteraction,1582.8999999999978,,,45,,0,1,0,,,,,1,task_Arab,IFD_M-021-N.png
24,1704890152466,10/01/2024 12:35:52,1704890155015,2,10/01/2024 14:35:55,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,44,5,1,Screen 1,Zone3,response_slider_endValue,2593.0999999940395,,,55,,0,1,0,,,,,1,task_Arab,IFD_M-021-N.png
25,1704890152585,10/01/2024 12:35:52,1704890155016,2,10/01/2024 14:35:55,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,44,5,1,Screen 1,Zone4,continue_button,2593.0999999940395,,,,,0,1,0,,,,,1,task_Arab,IFD_M-021-N.png
26,1704890156054,10/01/2024 12:35:56,1704890158347,2,10/01/2024 14:35:58,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,35,6,1,Screen 1,Zone3,response_slider_firstInteraction,3333.199999999997,,,47,,0,1,0,,,,,1,task_Arab,CFD_M-248-N.png
27,1704890156988,10/01/2024 12:35:56,1704890159533,2,10/01/2024 14:35:59,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,35,6,1,Screen 1,Zone3,response_slider_endValue,4508,,,37,,0,1,0,,,,,1,task_Arab,CFD_M-248-N.png
28,1704890157178,10/01/2024 12:35:57,1704890159534,2,10/01/2024 14:35:59,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,35,6,1,Screen 1,Zone4,continue_button,4508,,,,,0,1,0,,,,,1,task_Arab,CFD_M-248-N.png
29,1704890191450,10/01/2024 12:36:31,1704890193742,2,10/01/2024 14:36:33,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,45,7,1,Screen 1,Zone3,response_slider_firstInteraction,34214.299999999996,,,56,,0,1,0,,,,,1,task_Arab,IFD_M-028-N.png
30,1704890192944,10/01/2024 12:36:32,1704890195500,2,10/01/2024 14:36:35,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,45,7,1,Screen 1,Zone3,response_slider_endValue,35958.90000000596,,,41,,0,1,0,,,,,1,task_Arab,IFD_M-028-N.png
31,1704890193159,10/01/2024 12:36:33,1704890195502,2,10/01/2024 14:36:35,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,45,7,1,Screen 1,Zone4,continue_button,35958.90000000596,,,,,0,1,0,,,,,1,task_Arab,IFD_M-028-N.png
32,1704890196307,10/01/2024 12:36:36,1704890198866,2,10/01/2024 14:36:38,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,80,8,1,Screen 1,Zone3,response_slider_firstInteraction,3366.300000000003,,,49,,0,1,0,,,,,1,task_Arab,IFD_M-418-N.png
33,1704890197101,10/01/2024 12:36:37,1704890199651,2,10/01/2024 14:36:39,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,80,8,1,Screen 1,Zone3,response_slider_endValue,4140.10000000149,,,36,,0,1,0,,,,,1,task_Arab,IFD_M-418-N.png
34,1704890197206,10/01/2024 12:36:37,1704890199653,2,10/01/2024 14:36:39,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,80,8,1,Screen 1,Zone4,continue_button,4140.10000000149,,,,,0,1,0,,,,,1,task_Arab,IFD_M-418-N.png
35,1704890198326,10/01/2024 12:36:38,1704890200866,2,10/01/2024 14:36:40,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,8,9,1,Screen 1,Zone3,response_slider_firstInteraction,1216.5,,,50,,0,1,0,,,,,1,task_Arab,CFD_M-211-N.png
36,1704890200068,10/01/2024 12:36:40,1704890202619,2,10/01/2024 14:36:42,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,8,9,1,Screen 1,Zone3,response_slider_endValue,2957.7000000029802,,,64,,0,1,0,,,,,1,task_Arab,CFD_M-211-N.png
37,1704890200208,10/01/2024 12:36:40,1704890202620,2,10/01/2024 14:36:42,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,8,9,1,Screen 1,Zone4,continue_button,2957.7000000029802,,,,,0,1,0,,,,,1,task_Arab,CFD_M-211-N.png
38,1704890200931,10/01/2024 12:36:40,1704890203483,2,10/01/2024 14:36:43,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,81,10,1,Screen 1,Zone3,response_slider_firstInteraction,866.3000000000029,,,52,,0,1,0,,,,,1,task_Arab,IFD_M-419-N.png
39,1704890201634,10/01/2024 12:36:41,1704890204189,2,10/01/2024 14:36:44,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,81,10,1,Screen 1,Zone3,response_slider_endValue,1561.1000000014901,,,59,,0,1,0,,,,,1,task_Arab,IFD_M-419-N.png
40,1704890201751,10/01/2024 12:36:41,1704890204190,2,10/01/2024 14:36:44,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,81,10,1,Screen 1,Zone4,continue_button,1561.1000000014901,,,,,0,1,0,,,,,1,task_Arab,IFD_M-419-N.png
41,1704890202416,10/01/2024 12:36:42,1704890204970,2,10/01/2024 14:36:44,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,2,11,1,Screen 1,Zone3,response_slider_firstInteraction,783.4000000000087,,,47,,0,1,0,,,,,1,task_Arab,CFD_M-200-N.png
42,1704890203354,10/01/2024 12:36:43,1704890205656,2,10/01/2024 14:36:45,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,2,11,1,Screen 1,Zone3,response_slider_endValue,1457.2000000029802,,,38,,0,1,0,,,,,1,task_Arab,CFD_M-200-N.png
43,1704890203474,10/01/2024 12:36:43,1704890205657,2,10/01/2024 14:36:45,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,2,11,1,Screen 1,Zone4,continue_button,1457.2000000029802,,,,,0,1,0,,,,,1,task_Arab,CFD_M-200-N.png
44,1704890204361,10/01/2024 12:36:44,1704890206913,2,10/01/2024 14:36:46,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,47,12,1,Screen 1,Zone3,response_slider_firstInteraction,1266.800000000003,,,47,,0,1,0,,,,,1,task_Arab,IFD_M-033-N.png
45,1704890205206,10/01/2024 12:36:45,1704890207763,2,10/01/2024 14:36:47,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,47,12,1,Screen 1,Zone3,response_slider_endValue,2098.89999999851,,,57,,0,1,0,,,,,1,task_Arab,IFD_M-033-N.png
46,1704890205327,10/01/2024 12:36:45,1704890207765,2,10/01/2024 14:36:47,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,47,12,1,Screen 1,Zone4,continue_button,2098.89999999851,,,,,0,1,0,,,,,1,task_Arab,IFD_M-033-N.png
47,1704890205903,10/01/2024 12:36:45,1704890208447,2,10/01/2024 14:36:48,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,15,13,1,Screen 1,Zone3,response_slider_firstInteraction,699.9000000000087,,,45,,0,1,0,,,,,1,task_Arab,CFD_M-221-N.png
48,1704890206732,10/01/2024 12:36:46,1704890209276,2,10/01/2024 14:36:49,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,15,13,1,Screen 1,Zone3,response_slider_endValue,1502.8999999985099,,,37,,0,1,0,,,,,1,task_Arab,CFD_M-221-N.png
49,1704890206854,10/01/2024 12:36:46,1704890209277,2,10/01/2024 14:36:49,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,15,13,1,Screen 1,Zone4,continue_button,1502.8999999985099,,,,,0,1,0,,,,,1,task_Arab,CFD_M-221-N.png
50,1704890207509,10/01/2024 12:36:47,1704890210045,2,10/01/2024 14:36:50,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,55,14,1,Screen 1,Zone3,response_slider_firstInteraction,766.6999999999971,,,48,,0,1,0,,,,,1,task_Arab,IFD_M-049-N.png
51,1704890208527,10/01/2024 12:36:48,1704890211084,2,10/01/2024 14:36:51,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,55,14,1,Screen 1,Zone3,response_slider_endValue,1799.6000000014901,,,62,,0,1,0,,,,,1,task_Arab,IFD_M-049-N.png
52,1704890208665,10/01/2024 12:36:48,1704890211085,2,10/01/2024 14:36:51,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,55,14,1,Screen 1,Zone4,continue_button,1799.6000000014901,,,,,0,1,0,,,,,1,task_Arab,IFD_M-049-N.png
53,1704890209387,10/01/2024 12:36:49,1704890211931,2,10/01/2024 14:36:51,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,25,15,1,Screen 1,Zone3,response_slider_firstInteraction,849.6000000000058,,,48,,0,1,0,,,,,1,task_Arab,CFD_M-234-N.png
54,1704890210215,10/01/2024 12:36:50,1704890212764,2,10/01/2024 14:36:52,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,25,15,1,Screen 1,Zone3,response_slider_endValue,1672.3000000044703,,,39,,0,1,0,,,,,1,task_Arab,CFD_M-234-N.png
55,1704890210332,10/01/2024 12:36:50,1704890212765,2,10/01/2024 14:36:52,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,25,15,1,Screen 1,Zone4,continue_button,1672.3000000044703,,,,,0,1,0,,,,,1,task_Arab,CFD_M-234-N.png
56,1704890211970,10/01/2024 12:36:51,1704890214516,2,10/01/2024 14:36:54,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,28,16,1,Screen 1,Zone3,response_slider_firstInteraction,1766.2999999999884,,,47,,0,1,0,,,,,1,task_Arab,CFD_M-237-N.png
57,1704890212834,10/01/2024 12:36:52,1704890215388,2,10/01/2024 14:36:55,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,28,16,1,Screen 1,Zone3,response_slider_endValue,2613.39999999851,,,37,,0,1,0,,,,,1,task_Arab,CFD_M-237-N.png
58,1704890212946,10/01/2024 12:36:52,1704890215389,2,10/01/2024 14:36:55,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,28,16,1,Screen 1,Zone4,continue_button,2613.39999999851,,,,,0,1,0,,,,,1,task_Arab,CFD_M-237-N.png
59,1704890214392,10/01/2024 12:36:54,1704890216685,2,10/01/2024 14:36:56,143127,8,task-4qo7,,34101451,,10078394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,48,17,1,Screen 1,Zone3,response_slider_firstInteraction,1299.9000000000087,,,48,,0,1,0,,,,,1,task_Arab,IFD_M-035-N.png
