Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,image
1,1704814194642,09/01/2024 15:29:54,1704814194894,2,09/01/2024 17:29:54,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1704814195313,09/01/2024 15:29:55,1704814195526,2,09/01/2024 17:29:55,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,response_slider_initialValue,0,,,86,,0,1,0,,,,,,instructions_Jewish,
3,1704814195426,09/01/2024 15:29:55,1704814195529,2,09/01/2024 17:29:55,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,14,,0,1,0,,,,,,instructions_Jewish,
4,1704814212831,09/01/2024 15:30:12,1704814213122,2,09/01/2024 17:30:13,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,response_slider_endValue,17597.19999998808,,,86,,0,1,0,,,,,,instructions_Jewish,
5,1704814212959,09/01/2024 15:30:12,1704814213123,2,09/01/2024 17:30:13,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone3,response_slider_endValue,17597.19999998808,,,14,,0,1,0,,,,,,instructions_Jewish,
6,1704814212959,09/01/2024 15:30:12,1704814213124,2,09/01/2024 17:30:13,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,17597.19999998808,,,,,0,1,0,,,,,,instructions_Jewish,
7,1704814217356,09/01/2024 15:30:17,1704814217650,2,09/01/2024 17:30:17,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_firstInteraction,4532.9000000000015,,,3,,0,1,0,,,,,,instructions_Jewish,
8,1704814220781,09/01/2024 15:30:20,1704814221063,2,09/01/2024 17:30:21,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone3,response_slider_endValue,7933.300000011921,,,38,,0,1,0,,,,,,instructions_Jewish,
9,1704814220911,09/01/2024 15:30:20,1704814221065,2,09/01/2024 17:30:21,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,Zone4,continue_button,7933.300000011921,,,,,0,1,0,,,,,,instructions_Jewish,
10,1704814223752,09/01/2024 15:30:23,1704814224038,2,09/01/2024 17:30:24,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,advancementZone,continue_button,2969.5,,,,,0,1,0,,,,,,instructions_Jewish,
11,1704814226150,09/01/2024 15:30:26,1704814226430,2,09/01/2024 17:30:26,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,37,1,1,Screen 1,Zone3,response_slider_firstInteraction,2383.2000000000007,,,47,,0,1,0,,,,,1,task_Jewish,CFD_M-251-N.png
12,1704814228486,09/01/2024 15:30:28,1704814228775,2,09/01/2024 17:30:28,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,37,1,1,Screen 1,Zone3,response_slider_endValue,4728,,,35,,0,1,0,,,,,1,task_Jewish,CFD_M-251-N.png
13,1704814228619,09/01/2024 15:30:28,1704814228776,2,09/01/2024 17:30:28,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,37,1,1,Screen 1,Zone4,continue_button,4728,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-251-N.png
14,1704814230904,09/01/2024 15:30:30,1704814231189,2,09/01/2024 17:30:31,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,18,2,1,Screen 1,Zone3,response_slider_firstInteraction,2416.199999999997,,,45,,0,1,0,,,,,1,task_Jewish,CFD_M-224-N.png
15,1704814232602,09/01/2024 15:30:32,1704814232870,2,09/01/2024 17:30:32,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,18,2,1,Screen 1,Zone3,response_slider_endValue,4085.800000011921,,,34,,0,1,0,,,,,1,task_Jewish,CFD_M-224-N.png
16,1704814232714,09/01/2024 15:30:32,1704814232872,2,09/01/2024 17:30:32,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,18,2,1,Screen 1,Zone4,continue_button,4085.800000011921,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-224-N.png
17,1704814233806,09/01/2024 15:30:33,1704814234092,2,09/01/2024 17:30:34,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,29,3,1,Screen 1,Zone3,response_slider_firstInteraction,1216.4000000000015,,,45,,0,1,0,,,,,1,task_Jewish,CFD_M-238-N.png
18,1704814235371,09/01/2024 15:30:35,1704814235639,2,09/01/2024 17:30:35,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,29,3,1,Screen 1,Zone3,response_slider_endValue,2759.400000035763,,,28,,0,1,0,,,,,1,task_Jewish,CFD_M-238-N.png
19,1704814235523,09/01/2024 15:30:35,1704814235640,2,09/01/2024 17:30:35,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,29,3,1,Screen 1,Zone4,continue_button,2759.400000035763,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-238-N.png
20,1704814237190,09/01/2024 15:30:37,1704814237483,2,09/01/2024 17:30:37,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,15,4,1,Screen 1,Zone3,response_slider_firstInteraction,1849.5999999999985,,,46,,0,1,0,,,,,1,task_Jewish,CFD_M-221-N.png
21,1704814238678,09/01/2024 15:30:38,1704814238964,2,09/01/2024 17:30:38,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,15,4,1,Screen 1,Zone3,response_slider_endValue,3314.5,,,36,,0,1,0,,,,,1,task_Jewish,CFD_M-221-N.png
22,1704814238810,09/01/2024 15:30:38,1704814238964,2,09/01/2024 17:30:38,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,15,4,1,Screen 1,Zone4,continue_button,3314.5,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-221-N.png
23,1704814240185,09/01/2024 15:30:40,1704814240220,2,09/01/2024 17:30:40,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,31,5,1,Screen 1,Zone3,response_slider_firstInteraction,1250,,,46,,0,1,0,,,,,1,task_Jewish,CFD_M-242-N.png
24,1704814241137,09/01/2024 15:30:41,1704814241430,2,09/01/2024 17:30:41,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,31,5,1,Screen 1,Zone3,response_slider_endValue,2459.5,,,34,,0,1,0,,,,,1,task_Jewish,CFD_M-242-N.png
25,1704814241364,09/01/2024 15:30:41,1704814241431,2,09/01/2024 17:30:41,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,31,5,1,Screen 1,Zone4,continue_button,2459.5,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-242-N.png
26,1704814242467,09/01/2024 15:30:42,1704814242764,2,09/01/2024 17:30:42,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,63,6,1,Screen 1,Zone3,response_slider_firstInteraction,1350,,,45,,0,1,0,,,,,1,task_Jewish,IFD_M-086-N.png
27,1704814243702,09/01/2024 15:30:43,1704814243995,2,09/01/2024 17:30:43,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,63,6,1,Screen 1,Zone3,response_slider_endValue,2555.800000011921,,,31,,0,1,0,,,,,1,task_Jewish,IFD_M-086-N.png
28,1704814243822,09/01/2024 15:30:43,1704814243996,2,09/01/2024 17:30:43,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,63,6,1,Screen 1,Zone4,continue_button,2555.800000011921,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-086-N.png
29,1704814245450,09/01/2024 15:30:45,1704814245732,2,09/01/2024 17:30:45,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,47,7,1,Screen 1,Zone3,response_slider_firstInteraction,1749.699999999997,,,50,,0,1,0,,,,,1,task_Jewish,IFD_M-033-N.png
30,1704814247596,09/01/2024 15:30:47,1704814247892,2,09/01/2024 17:30:47,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,47,7,1,Screen 1,Zone3,response_slider_endValue,3887.600000023842,,,50,,0,1,0,,,,,1,task_Jewish,IFD_M-033-N.png
31,1704814247772,09/01/2024 15:30:47,1704814247892,2,09/01/2024 17:30:47,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,47,7,1,Screen 1,Zone4,continue_button,3887.600000023842,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-033-N.png
32,1704814248749,09/01/2024 15:30:48,1704814249040,2,09/01/2024 17:30:49,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,39,8,1,Screen 1,Zone3,response_slider_firstInteraction,1150.0999999999985,,,50,,0,1,0,,,,,1,task_Jewish,CFD_M-253-N.png
33,1704814250140,09/01/2024 15:30:50,1704814250150,2,09/01/2024 17:30:50,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,39,8,1,Screen 1,Zone3,response_slider_endValue,2248.600000023842,,,35,,0,1,0,,,,,1,task_Jewish,CFD_M-253-N.png
34,1704814250245,09/01/2024 15:30:50,1704814250150,2,09/01/2024 17:30:50,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,39,8,1,Screen 1,Zone4,continue_button,2248.600000023842,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-253-N.png
35,1704814250946,09/01/2024 15:30:50,1704814251233,2,09/01/2024 17:30:51,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,20,9,1,Screen 1,Zone3,response_slider_firstInteraction,1083.300000000003,,,50,,0,1,0,,,,,1,task_Jewish,CFD_M-227-N.png
36,1704814253171,09/01/2024 15:30:53,1704814253438,2,09/01/2024 17:30:53,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,20,9,1,Screen 1,Zone3,response_slider_endValue,3282.100000023842,,,59,,0,1,0,,,,,1,task_Jewish,CFD_M-227-N.png
37,1704814253260,09/01/2024 15:30:53,1704814253439,2,09/01/2024 17:30:53,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,20,9,1,Screen 1,Zone4,continue_button,3282.100000023842,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-227-N.png
38,1704814255554,09/01/2024 15:30:55,1704814255838,2,09/01/2024 17:30:55,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,41,10,1,Screen 1,Zone3,response_slider_firstInteraction,2399.5999999999985,,,48,,0,1,0,,,,,1,task_Jewish,IFD_M-017-N.png
39,1704814256853,09/01/2024 15:30:56,1704814257143,2,09/01/2024 17:30:57,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,41,10,1,Screen 1,Zone3,response_slider_endValue,3696.400000035763,,,60,,0,1,0,,,,,1,task_Jewish,IFD_M-017-N.png
40,1704814256990,09/01/2024 15:30:56,1704814257144,2,09/01/2024 17:30:57,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,41,10,1,Screen 1,Zone4,continue_button,3696.400000035763,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-017-N.png
41,1704814258303,09/01/2024 15:30:58,1704814258582,2,09/01/2024 17:30:58,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,46,11,1,Screen 1,Zone3,response_slider_firstInteraction,1449.9000000000015,,,52,,0,1,0,,,,,1,task_Jewish,IFD_M-032-N.png
42,1704814259993,09/01/2024 15:30:59,1704814260014,2,09/01/2024 17:31:00,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,46,11,1,Screen 1,Zone3,response_slider_endValue,2864.099999964237,,,45,,0,1,0,,,,,1,task_Jewish,IFD_M-032-N.png
43,1704814260101,09/01/2024 15:31:00,1704814260015,2,09/01/2024 17:31:00,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,46,11,1,Screen 1,Zone4,continue_button,2864.099999964237,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-032-N.png
44,1704814260926,09/01/2024 15:31:00,1704814261213,2,09/01/2024 17:31:01,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,59,12,1,Screen 1,Zone3,response_slider_firstInteraction,1216.6000000000058,,,49,,0,1,0,,,,,1,task_Jewish,IFD_M-067-N.png
45,1704814262397,09/01/2024 15:31:02,1704814262684,2,09/01/2024 17:31:02,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,59,12,1,Screen 1,Zone3,response_slider_endValue,2654.199999988079,,,54,,0,1,0,,,,,1,task_Jewish,IFD_M-067-N.png
46,1704814262511,09/01/2024 15:31:02,1704814262684,2,09/01/2024 17:31:02,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,59,12,1,Screen 1,Zone4,continue_button,2654.199999988079,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-067-N.png
47,1704814263710,09/01/2024 15:31:03,1704814263985,2,09/01/2024 17:31:03,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,58,13,1,Screen 1,Zone3,response_slider_firstInteraction,1299.8999999999942,,,49,,0,1,0,,,,,1,task_Jewish,IFD_M-066-N.png
48,1704814264982,09/01/2024 15:31:04,1704814265267,2,09/01/2024 17:31:05,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,58,13,1,Screen 1,Zone3,response_slider_endValue,2577.199999988079,,,43,,0,1,0,,,,,1,task_Jewish,IFD_M-066-N.png
49,1704814265086,09/01/2024 15:31:05,1704814265267,2,09/01/2024 17:31:05,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,58,13,1,Screen 1,Zone4,continue_button,2577.199999988079,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-066-N.png
50,1704814266149,09/01/2024 15:31:06,1704814266449,2,09/01/2024 17:31:06,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,17,14,1,Screen 1,Zone3,response_slider_firstInteraction,1183.2999999999884,,,50,,0,1,0,,,,,1,task_Jewish,CFD_M-223-N.png
51,1704814267044,09/01/2024 15:31:07,1704814267343,2,09/01/2024 17:31:07,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,17,14,1,Screen 1,Zone3,response_slider_endValue,2069.699999988079,,,41,,0,1,0,,,,,1,task_Jewish,CFD_M-223-N.png
52,1704814267156,09/01/2024 15:31:07,1704814267344,2,09/01/2024 17:31:07,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,17,14,1,Screen 1,Zone4,continue_button,2069.699999988079,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-223-N.png
53,1704814267866,09/01/2024 15:31:07,1704814268154,2,09/01/2024 17:31:08,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,65,15,1,Screen 1,Zone3,response_slider_firstInteraction,816.4000000000087,,,50,,0,1,0,,,,,1,task_Jewish,IFD_M-097-N.png
54,1704814269056,09/01/2024 15:31:09,1704814269343,2,09/01/2024 17:31:09,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,65,15,1,Screen 1,Zone3,response_slider_endValue,1991.6000000238419,,,44,,0,1,0,,,,,1,task_Jewish,IFD_M-097-N.png
55,1704814269154,09/01/2024 15:31:09,1704814269343,2,09/01/2024 17:31:09,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,65,15,1,Screen 1,Zone4,continue_button,1991.6000000238419,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-097-N.png
56,1704814270008,09/01/2024 15:31:10,1704814270306,2,09/01/2024 17:31:10,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,51,16,1,Screen 1,Zone3,response_slider_firstInteraction,966.7999999999884,,,51,,0,1,0,,,,,1,task_Jewish,IFD_M-042-N.png
57,1704814271531,09/01/2024 15:31:11,1704814271814,2,09/01/2024 17:31:11,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,51,16,1,Screen 1,Zone3,response_slider_endValue,2464.900000035763,,,55,,0,1,0,,,,,1,task_Jewish,IFD_M-042-N.png
58,1704814271725,09/01/2024 15:31:11,1704814271815,2,09/01/2024 17:31:11,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,51,16,1,Screen 1,Zone4,continue_button,2464.900000035763,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-042-N.png
