"","sID","nFingers","trial","block","acc","rt","group","prev_acc","mean_rt","sd_rt","vib_strength"
"4594",4,4,1395,7,1,1599,"0",1,1747.47536231884,353.402670890279,1
"4595",4,3,1396,7,1,1823,"0",1,1731.13294797688,304.495448119963,0.3
"4596",4,2,1397,7,1,1321,"0",1,1587.14040114613,354.722005935974,0.3
"4597",4,3,1398,7,1,2172,"0",1,1731.13294797688,304.495448119963,0.3
"4598",4,2,1399,7,1,1528,"0",1,1587.14040114613,354.722005935974,1
"4599",4,5,1400,8,1,1552,"0",1,1651.22157434402,299.558657624426,1
"4600",4,3,1402,8,1,1808,"0",1,1731.13294797688,304.495448119963,1
"4601",4,1,1403,8,1,1263,"0",1,1369.16569767442,255.722856744014,1
"4602",4,5,1404,8,1,1562,"0",1,1651.22157434402,299.558657624426,1
"4603",4,4,1405,8,1,1501,"0",1,1747.47536231884,353.402670890279,0.3
"4604",4,3,1406,8,1,1383,"0",1,1731.13294797688,304.495448119963,0.3
"4605",4,2,1407,8,1,1380,"0",1,1587.14040114613,354.722005935974,0.3
"4606",4,5,1408,8,1,1565,"0",1,1651.22157434402,299.558657624426,0.3
"4607",4,2,1409,8,1,1298,"0",1,1587.14040114613,354.722005935974,0.3
"4608",4,5,1410,8,1,1969,"0",1,1651.22157434402,299.558657624426,0.3
"4609",4,1,1411,8,1,1402,"0",1,1369.16569767442,255.722856744014,0.3
"4610",4,1,1412,8,1,1225,"0",1,1369.16569767442,255.722856744014,0.3
"4611",4,2,1413,8,1,1584,"0",1,1587.14040114613,354.722005935974,0.3
"4612",4,4,1414,8,1,2159,"0",1,1747.47536231884,353.402670890279,0.3
"4613",4,3,1415,8,1,2045,"0",1,1731.13294797688,304.495448119963,0.3
"4614",4,4,1416,8,1,2164,"0",1,1747.47536231884,353.402670890279,0.3
"4615",4,1,1417,8,1,1274,"0",1,1369.16569767442,255.722856744014,1
"4616",4,4,1418,8,1,1383,"0",1,1747.47536231884,353.402670890279,0.3
"4617",4,4,1419,8,1,1931,"0",1,1747.47536231884,353.402670890279,0.3
"4618",4,4,1420,8,1,2323,"0",1,1747.47536231884,353.402670890279,1
"4619",4,4,1421,8,1,2144,"0",1,1747.47536231884,353.402670890279,1
"4620",4,5,1422,8,1,1314,"0",1,1651.22157434402,299.558657624426,0.3
"4621",4,4,1423,8,1,1408,"0",1,1747.47536231884,353.402670890279,1
"4622",4,4,1424,8,1,1612,"0",1,1747.47536231884,353.402670890279,0.3
"4623",4,4,1425,8,1,1500,"0",1,1747.47536231884,353.402670890279,1
"4624",4,3,1426,8,1,1766,"0",1,1731.13294797688,304.495448119963,1
"4625",4,2,1427,8,1,1965,"0",1,1587.14040114613,354.722005935974,0.3
"4626",4,3,1428,8,1,2172,"0",1,1731.13294797688,304.495448119963,1
"4627",4,1,1429,8,1,1326,"0",1,1369.16569767442,255.722856744014,1
"4628",4,5,1430,8,1,1347,"0",1,1651.22157434402,299.558657624426,0.3
"4629",4,2,1431,8,1,1806,"0",1,1587.14040114613,354.722005935974,0.3
"4630",4,1,1432,8,1,1402,"0",1,1369.16569767442,255.722856744014,0.3
"4631",4,4,1433,8,1,1896,"0",1,1747.47536231884,353.402670890279,0.3
"4632",4,1,1434,8,1,1301,"0",1,1369.16569767442,255.722856744014,0.3
"4633",4,3,1435,8,1,1708,"0",1,1731.13294797688,304.495448119963,0.3
"4634",4,3,1436,8,1,1639,"0",1,1731.13294797688,304.495448119963,0.3
"4635",4,1,1437,8,1,1399,"0",1,1369.16569767442,255.722856744014,0.3
"4636",4,1,1439,8,1,1823,"0",1,1369.16569767442,255.722856744014,0.3
"4637",4,5,1440,8,1,1527,"0",1,1651.22157434402,299.558657624426,0.3
"4638",4,3,1441,8,1,2007,"0",1,1731.13294797688,304.495448119963,1
"4639",4,3,1442,8,1,1291,"0",1,1731.13294797688,304.495448119963,1
"4640",4,3,1443,8,1,1444,"0",1,1731.13294797688,304.495448119963,1
"4641",4,2,1444,8,1,2222,"0",1,1587.14040114613,354.722005935974,0.3
"4642",4,5,1445,8,1,1784,"0",1,1651.22157434402,299.558657624426,0.3
"4643",4,4,1446,8,1,1887,"0",1,1747.47536231884,353.402670890279,0.3
"4644",4,1,1447,8,1,1275,"0",1,1369.16569767442,255.722856744014,1
"4645",4,3,1448,8,1,2119,"0",1,1731.13294797688,304.495448119963,0.3
"4646",4,1,1449,8,1,1268,"0",1,1369.16569767442,255.722856744014,0.3
"4647",4,4,1450,8,1,1645,"0",1,1747.47536231884,353.402670890279,1
"4648",4,3,1451,8,1,1401,"0",1,1731.13294797688,304.495448119963,0.3
"4649",4,5,1452,8,1,1292,"0",1,1651.22157434402,299.558657624426,1
"4650",4,3,1453,8,1,1444,"0",1,1731.13294797688,304.495448119963,0.3
"4651",4,5,1454,8,1,1467,"0",1,1651.22157434402,299.558657624426,0.3
"4652",4,4,1455,8,1,1664,"0",1,1747.47536231884,353.402670890279,0.3
"4653",4,2,1456,8,1,1682,"0",1,1587.14040114613,354.722005935974,0.3
"4654",4,4,1457,8,1,1921,"0",1,1747.47536231884,353.402670890279,1
"4655",4,1,1458,8,1,1221,"0",1,1369.16569767442,255.722856744014,0.3
"4656",4,3,1459,8,1,1824,"0",1,1731.13294797688,304.495448119963,0.3
"4657",4,1,1460,8,1,1201,"0",1,1369.16569767442,255.722856744014,0.3
"4658",4,1,1461,8,1,1126,"0",1,1369.16569767442,255.722856744014,1
"4659",4,3,1462,8,1,1401,"0",1,1731.13294797688,304.495448119963,0.3
"4660",4,5,1463,8,1,2227,"0",1,1651.22157434402,299.558657624426,1
"4661",4,4,1464,8,1,1986,"0",1,1747.47536231884,353.402670890279,0.3
"4662",4,3,1465,8,1,1753,"0",1,1731.13294797688,304.495448119963,0.3
"4663",4,4,1466,8,1,1546,"0",1,1747.47536231884,353.402670890279,0.3
"4664",4,2,1467,8,1,1723,"0",1,1587.14040114613,354.722005935974,1
"4665",4,3,1468,8,1,2007,"0",1,1731.13294797688,304.495448119963,1
"4666",4,3,1469,8,1,1494,"0",1,1731.13294797688,304.495448119963,0.3
"4667",4,2,1470,8,1,1642,"0",1,1587.14040114613,354.722005935974,1
"4668",4,5,1471,8,1,2227,"0",1,1651.22157434402,299.558657624426,0.3
"4669",4,1,1472,8,1,1254,"0",1,1369.16569767442,255.722856744014,1
"4670",4,2,1473,8,1,1132,"0",1,1587.14040114613,354.722005935974,0.3
"4671",4,1,1474,8,1,1698,"0",1,1369.16569767442,255.722856744014,0.3
"4672",4,5,1475,8,1,1914,"0",1,1651.22157434402,299.558657624426,0.3
"4673",4,3,1476,8,1,1787,"0",1,1731.13294797688,304.495448119963,1
"4674",4,3,1477,8,1,1639,"0",1,1731.13294797688,304.495448119963,1
"4675",4,3,1478,8,1,1494,"0",1,1731.13294797688,304.495448119963,1
"4676",4,1,1479,8,1,1581,"0",1,1369.16569767442,255.722856744014,1
"4677",4,4,1480,8,1,1843,"0",1,1747.47536231884,353.402670890279,0.3
"4678",4,2,1481,8,1,1466,"0",1,1587.14040114613,354.722005935974,1
"4679",4,1,1482,8,1,1234,"0",1,1369.16569767442,255.722856744014,0.3
"4680",4,3,1483,8,1,1708,"0",1,1731.13294797688,304.495448119963,1
"4681",4,2,1486,8,1,1200,"0",1,1587.14040114613,354.722005935974,0.3
"4682",4,2,1487,8,1,2005,"0",1,1587.14040114613,354.722005935974,1
"4683",4,2,1488,8,1,1273,"0",1,1587.14040114613,354.722005935974,1
"4684",4,2,1489,8,1,1865,"0",1,1587.14040114613,354.722005935974,1
"4685",4,2,1490,8,1,1388,"0",1,1587.14040114613,354.722005935974,0.3
"4686",4,2,1491,8,1,1775,"0",1,1587.14040114613,354.722005935974,1
"4687",4,3,1492,8,1,1759,"0",1,1731.13294797688,304.495448119963,0.3
"4688",4,3,1495,8,1,1386,"0",1,1731.13294797688,304.495448119963,1
"4689",4,4,1496,8,1,1673,"0",1,1747.47536231884,353.402670890279,1
"4690",4,5,1497,8,1,1326,"0",1,1651.22157434402,299.558657624426,0.3
"4691",4,5,1498,8,1,1648,"0",1,1651.22157434402,299.558657624426,1
"4692",4,4,1499,8,1,2022,"0",1,1747.47536231884,353.402670890279,1
"4693",4,3,1500,8,1,1823,"0",1,1731.13294797688,304.495448119963,1
"4694",4,5,1501,8,1,1361,"0",1,1651.22157434402,299.558657624426,1
"4695",4,4,1502,8,1,1646,"0",1,1747.47536231884,353.402670890279,0.3
"4696",4,2,1503,8,1,1764,"0",1,1587.14040114613,354.722005935974,1
"4697",4,2,1504,8,1,1501,"0",1,1587.14040114613,354.722005935974,0.3
"4698",4,1,1505,8,1,1398,"0",1,1369.16569767442,255.722856744014,0.3
"4699",4,3,1506,8,1,1824,"0",1,1731.13294797688,304.495448119963,1
"4700",4,5,1507,8,1,1467,"0",1,1651.22157434402,299.558657624426,0.3
"4701",4,2,1508,8,1,1551,"0",1,1587.14040114613,354.722005935974,1
"4702",4,4,1509,8,1,1374,"0",1,1747.47536231884,353.402670890279,0.3
"4703",4,1,1510,8,1,1341,"0",1,1369.16569767442,255.722856744014,0.3
"4704",4,3,1511,8,1,1652,"0",1,1731.13294797688,304.495448119963,1
"4705",4,2,1512,8,1,1501,"0",1,1587.14040114613,354.722005935974,0.3
"4706",4,4,1513,8,1,1843,"0",1,1747.47536231884,353.402670890279,1
"4707",4,5,1514,8,1,1820,"0",1,1651.22157434402,299.558657624426,0.3
"4708",4,5,1515,8,1,1803,"0",1,1651.22157434402,299.558657624426,0.3
"4709",4,5,1516,8,1,1662,"0",1,1651.22157434402,299.558657624426,1
"4710",4,4,1517,8,1,2055,"0",1,1747.47536231884,353.402670890279,0.3
"4711",4,5,1518,8,1,1873,"0",1,1651.22157434402,299.558657624426,1
"4712",4,3,1519,8,1,1759,"0",1,1731.13294797688,304.495448119963,1
"4713",4,5,1520,8,1,1467,"0",1,1651.22157434402,299.558657624426,1
"4714",4,4,1521,8,1,1683,"0",1,1747.47536231884,353.402670890279,1
"4715",4,5,1523,8,1,1326,"0",1,1651.22157434402,299.558657624426,0.3
"4716",4,3,1524,8,1,1733,"0",1,1731.13294797688,304.495448119963,1
"4717",4,5,1525,8,1,1682,"0",1,1651.22157434402,299.558657624426,0.3
"4718",4,1,1528,8,1,1368,"0",1,1369.16569767442,255.722856744014,1
"4719",4,4,1529,8,1,1706,"0",1,1747.47536231884,353.402670890279,1
"4720",4,3,1530,8,1,2067,"0",1,1731.13294797688,304.495448119963,0.3
"4721",4,4,1531,8,1,2015,"0",1,1747.47536231884,353.402670890279,0.3
"4722",4,2,1532,8,1,1585,"0",1,1587.14040114613,354.722005935974,1
"4723",4,1,1533,8,1,1146,"0",1,1369.16569767442,255.722856744014,0.3
"4724",4,5,1534,8,1,1342,"0",1,1651.22157434402,299.558657624426,0.3
"4725",4,5,1535,8,1,1383,"0",1,1651.22157434402,299.558657624426,1
"4726",4,4,1536,8,1,1965,"0",1,1747.47536231884,353.402670890279,1
"4727",4,3,1537,8,1,1771,"0",1,1731.13294797688,304.495448119963,0.3
"4728",4,2,1540,8,1,1585,"0",1,1587.14040114613,354.722005935974,1
"4729",4,2,1541,8,1,1584,"0",1,1587.14040114613,354.722005935974,1
"4730",4,4,1542,8,1,1686,"0",1,1747.47536231884,353.402670890279,0.3
"4731",4,2,1543,8,1,2218,"0",1,1587.14040114613,354.722005935974,1
"4732",4,4,1544,8,1,2159,"0",1,1747.47536231884,353.402670890279,1
"4733",4,2,1547,8,1,1573,"0",1,1587.14040114613,354.722005935974,1
"4734",4,2,1549,8,1,1869,"0",1,1587.14040114613,354.722005935974,0.3
"4735",4,1,1550,8,1,1029,"0",1,1369.16569767442,255.722856744014,1
"4736",4,4,1551,8,1,1806,"0",1,1747.47536231884,353.402670890279,0.3
"4737",4,4,1552,8,1,2348,"0",1,1747.47536231884,353.402670890279,1
"4738",4,3,1553,8,1,2009,"0",1,1731.13294797688,304.495448119963,1
"4739",4,2,1554,8,1,1781,"0",1,1587.14040114613,354.722005935974,0.3
"4740",4,4,1555,8,1,1771,"0",1,1747.47536231884,353.402670890279,0.3
"4741",4,5,1556,8,1,1748,"0",1,1651.22157434402,299.558657624426,1
"4742",4,1,1557,8,1,1341,"0",1,1369.16569767442,255.722856744014,0.3
"4743",4,3,1558,8,1,2302,"0",1,1731.13294797688,304.495448119963,1
"4744",4,1,1559,8,1,1302,"0",1,1369.16569767442,255.722856744014,0.3
"4745",4,4,1561,8,1,1561,"0",1,1747.47536231884,353.402670890279,1
"4746",4,2,1562,8,1,1321,"0",1,1587.14040114613,354.722005935974,0.3
"4747",4,2,1564,8,1,2005,"0",1,1587.14040114613,354.722005935974,0.3
"4748",4,2,1565,8,1,1321,"0",1,1587.14040114613,354.722005935974,0.3
"4749",4,2,1566,8,1,1668,"0",1,1587.14040114613,354.722005935974,1
"4750",4,1,1567,8,1,1487,"0",1,1369.16569767442,255.722856744014,0.3
"4751",4,2,1568,8,1,2019,"0",1,1587.14040114613,354.722005935974,1
"4752",4,1,1569,8,1,1239,"0",1,1369.16569767442,255.722856744014,1
"4753",4,4,1570,8,1,1561,"0",1,1747.47536231884,353.402670890279,1
"4754",4,2,1571,8,1,1874,"0",1,1587.14040114613,354.722005935974,1
"4755",4,2,1572,8,1,2131,"0",1,1587.14040114613,354.722005935974,1
"4756",4,2,1573,8,1,1506,"0",1,1587.14040114613,354.722005935974,1
"4757",4,3,1574,8,1,1863,"0",1,1731.13294797688,304.495448119963,1
"4758",4,1,1575,8,1,1260,"0",1,1369.16569767442,255.722856744014,1
"4759",4,1,1576,8,1,1364,"0",1,1369.16569767442,255.722856744014,0.3
"4760",4,3,1577,8,1,2007,"0",1,1731.13294797688,304.495448119963,1
"4761",4,1,1578,8,1,1126,"0",1,1369.16569767442,255.722856744014,0.3
"4762",4,5,1579,8,1,1784,"0",1,1651.22157434402,299.558657624426,0.3
"4763",4,2,1580,8,1,1551,"0",1,1587.14040114613,354.722005935974,1
"4764",4,5,1582,8,1,1487,"0",1,1651.22157434402,299.558657624426,0.3
"4765",4,3,1583,8,1,1962,"0",1,1731.13294797688,304.495448119963,1
"4766",4,3,1584,8,1,1946,"0",1,1731.13294797688,304.495448119963,1
"4767",4,3,1585,8,1,1307,"0",1,1731.13294797688,304.495448119963,1
"4768",4,3,1586,8,1,1365,"0",1,1731.13294797688,304.495448119963,1
"4769",4,2,1587,8,1,1389,"0",1,1587.14040114613,354.722005935974,0.3
"4770",4,1,1588,8,1,1846,"0",1,1369.16569767442,255.722856744014,0.3
"4771",4,1,1589,8,1,1274,"0",1,1369.16569767442,255.722856744014,1
"4772",4,2,1590,8,1,1407,"0",1,1587.14040114613,354.722005935974,0.3
"4773",4,2,1591,8,1,1501,"0",1,1587.14040114613,354.722005935974,0.3
"4774",4,3,1592,8,1,1524,"0",1,1731.13294797688,304.495448119963,0.3
"4775",4,1,1593,8,1,1341,"0",1,1369.16569767442,255.722856744014,1
"4776",4,3,1594,8,1,1386,"0",1,1731.13294797688,304.495448119963,1
"4777",4,3,1595,8,1,1928,"0",1,1731.13294797688,304.495448119963,1
"4778",4,4,1596,8,1,1608,"0",1,1747.47536231884,353.402670890279,1
"4779",4,4,1597,8,1,1559,"0",1,1747.47536231884,353.402670890279,0.3
"4780",4,5,1599,8,1,1762,"0",1,1651.22157434402,299.558657624426,1
"4781",4,5,1600,9,1,1527,"0",1,1651.22157434402,299.558657624426,1
"4782",4,2,1601,9,1,1744,"0",1,1587.14040114613,354.722005935974,0.3
"4783",4,4,1602,9,1,1733,"0",1,1747.47536231884,353.402670890279,1
"4784",4,2,1603,9,1,2053,"0",1,1587.14040114613,354.722005935974,1
"4785",4,1,1604,9,1,1146,"0",1,1369.16569767442,255.722856744014,0.3
"4786",4,4,1605,9,1,1884,"0",1,1747.47536231884,353.402670890279,1
"4787",4,4,1606,9,1,2160,"0",1,1747.47536231884,353.402670890279,1
"4788",4,4,1607,9,1,1706,"0",1,1747.47536231884,353.402670890279,1
"4789",4,3,1608,9,1,1505,"0",1,1731.13294797688,304.495448119963,0.3
"4790",4,2,1609,9,1,1874,"0",1,1587.14040114613,354.722005935974,1
"4791",4,4,1610,9,1,1390,"0",1,1747.47536231884,353.402670890279,1
"4792",4,1,1611,9,1,1486,"0",1,1369.16569767442,255.722856744014,1
"4793",4,3,1612,9,1,1513,"0",1,1731.13294797688,304.495448119963,0.3
"4794",4,4,1613,9,1,1887,"0",1,1747.47536231884,353.402670890279,0.3
"4795",4,5,1614,9,1,1873,"0",1,1651.22157434402,299.558657624426,0.3
"4796",4,4,1615,9,1,1896,"0",1,1747.47536231884,353.402670890279,0.3
"4797",4,1,1616,9,1,1274,"0",1,1369.16569767442,255.722856744014,1
"4798",4,1,1617,9,1,1823,"0",1,1369.16569767442,255.722856744014,0.3
"4799",4,3,1618,9,1,1529,"0",1,1731.13294797688,304.495448119963,1
"4800",4,2,1619,9,1,2222,"0",1,1587.14040114613,354.722005935974,0.3
"4801",4,3,1620,9,1,1347,"0",1,1731.13294797688,304.495448119963,1
"4802",4,1,1621,9,1,1408,"0",1,1369.16569767442,255.722856744014,1
"4803",4,3,1622,9,1,1928,"0",1,1731.13294797688,304.495448119963,0.3
"4804",4,4,1623,9,1,1932,"0",1,1747.47536231884,353.402670890279,0.3
"4805",4,1,1624,9,1,1093,"0",1,1369.16569767442,255.722856744014,1
"4806",4,5,1625,9,1,1687,"0",1,1651.22157434402,299.558657624426,0.3
"4807",4,5,1627,9,1,1241,"0",1,1651.22157434402,299.558657624426,0.3
"4808",4,3,1628,9,1,1575,"0",1,1731.13294797688,304.495448119963,1
"4809",4,1,1629,9,1,1221,"0",1,1369.16569767442,255.722856744014,1
"4810",4,5,1630,9,1,1860,"0",1,1651.22157434402,299.558657624426,0.3
"4811",4,4,1631,9,1,2226,"0",1,1747.47536231884,353.402670890279,1
"4812",4,2,1632,9,1,2005,"0",1,1587.14040114613,354.722005935974,1
"4813",4,4,1633,9,1,1725,"0",1,1747.47536231884,353.402670890279,1
"4814",4,1,1634,9,1,1513,"0",1,1369.16569767442,255.722856744014,0.3
"4815",4,4,1637,9,1,1806,"0",1,1747.47536231884,353.402670890279,0.3
"4816",4,5,1638,9,1,1487,"0",1,1651.22157434402,299.558657624426,0.3
"4817",4,4,1639,9,1,1399,"0",1,1747.47536231884,353.402670890279,0.3
"4818",4,1,1640,9,1,1398,"0",1,1369.16569767442,255.722856744014,0.3
"4819",4,5,1641,9,1,1762,"0",1,1651.22157434402,299.558657624426,1
"4820",4,4,1642,9,1,1501,"0",1,1747.47536231884,353.402670890279,1
"4821",4,1,1643,9,1,1584,"0",1,1369.16569767442,255.722856744014,0.3
"4822",4,5,1644,9,1,1203,"0",1,1651.22157434402,299.558657624426,1
"4823",4,1,1645,9,1,1274,"0",1,1369.16569767442,255.722856744014,1
"4824",4,2,1646,9,1,1389,"0",1,1587.14040114613,354.722005935974,1
"4825",4,2,1647,9,1,1200,"0",1,1587.14040114613,354.722005935974,1
"4826",4,2,1648,9,1,1979,"0",1,1587.14040114613,354.722005935974,1
"4827",4,3,1649,9,1,1555,"0",1,1731.13294797688,304.495448119963,1
"4828",4,2,1650,9,1,1533,"0",1,1587.14040114613,354.722005935974,1
"4829",4,1,1651,9,1,1296,"0",1,1369.16569767442,255.722856744014,0.3
"4830",4,4,1652,9,1,1873,"0",1,1747.47536231884,353.402670890279,1
"4831",4,2,1653,9,1,1979,"0",1,1587.14040114613,354.722005935974,0.3
"4832",4,3,1654,9,1,1383,"0",1,1731.13294797688,304.495448119963,1
"4833",4,4,1655,9,1,1484,"0",1,1747.47536231884,353.402670890279,1
"4834",4,1,1656,9,1,1289,"0",1,1369.16569767442,255.722856744014,0.3
"4835",4,4,1657,9,1,1633,"0",1,1747.47536231884,353.402670890279,1
"4836",4,2,1658,9,1,1723,"0",1,1587.14040114613,354.722005935974,1
"4837",4,3,1659,9,1,1338,"0",1,1731.13294797688,304.495448119963,0.3
"4838",4,4,1660,9,1,1673,"0",1,1747.47536231884,353.402670890279,0.3
"4839",4,1,1661,9,1,1396,"0",1,1369.16569767442,255.722856744014,1
"4840",4,4,1662,9,1,2015,"0",1,1747.47536231884,353.402670890279,0.3
"4841",4,4,1663,9,1,1523,"0",1,1747.47536231884,353.402670890279,1
"4842",4,4,1664,9,1,1665,"0",1,1747.47536231884,353.402670890279,0.3
"4843",4,5,1665,9,1,1662,"0",1,1651.22157434402,299.558657624426,0.3
"4844",4,2,1666,9,1,1407,"0",1,1587.14040114613,354.722005935974,1
"4845",4,3,1667,9,1,2143,"0",1,1731.13294797688,304.495448119963,1
"4846",4,2,1668,9,1,2131,"0",1,1587.14040114613,354.722005935974,0.3
"4847",4,3,1669,9,1,1494,"0",1,1731.13294797688,304.495448119963,1
"4848",4,2,1672,9,1,1775,"0",1,1587.14040114613,354.722005935974,0.3
"4849",4,4,1673,9,1,1965,"0",1,1747.47536231884,353.402670890279,1
"4850",4,2,1674,9,1,1781,"0",1,1587.14040114613,354.722005935974,0.3
"4851",4,1,1676,9,1,1408,"0",1,1369.16569767442,255.722856744014,1
"4852",4,4,1678,9,1,1873,"0",1,1747.47536231884,353.402670890279,1
"4853",4,2,1679,9,1,1321,"0",1,1587.14040114613,354.722005935974,1
"4854",4,4,1680,9,1,2079,"0",1,1747.47536231884,353.402670890279,0.3
"4855",4,3,1681,9,1,1744,"0",1,1731.13294797688,304.495448119963,1
"4856",4,3,1682,9,1,1502,"0",1,1731.13294797688,304.495448119963,0.3
"4857",4,3,1684,9,1,1555,"0",1,1731.13294797688,304.495448119963,1
"4858",4,5,1685,9,1,1364,"0",1,1651.22157434402,299.558657624426,1
"4859",4,3,1686,9,1,1291,"0",1,1731.13294797688,304.495448119963,1
"4860",4,2,1687,9,1,1273,"0",1,1587.14040114613,354.722005935974,0.3
"4861",4,2,1688,9,1,1528,"0",1,1587.14040114613,354.722005935974,1
"4862",4,1,1689,9,1,1350,"0",1,1369.16569767442,255.722856744014,1
"4863",4,3,1690,9,1,1555,"0",1,1731.13294797688,304.495448119963,0.3
"4864",4,3,1691,9,1,1620,"0",1,1731.13294797688,304.495448119963,1
"4865",4,3,1692,9,1,1666,"0",1,1731.13294797688,304.495448119963,1
"4866",4,3,1693,9,1,1766,"0",1,1731.13294797688,304.495448119963,0.3
"4867",4,4,1694,9,1,2055,"0",1,1747.47536231884,353.402670890279,0.3
"4868",4,5,1695,9,1,1570,"0",1,1651.22157434402,299.558657624426,1
"4869",4,4,1696,9,1,1408,"0",1,1747.47536231884,353.402670890279,0.3
"4870",4,4,1697,9,1,1559,"0",1,1747.47536231884,353.402670890279,0.3
"4871",4,5,1698,9,1,1789,"0",1,1651.22157434402,299.558657624426,1
"4872",4,3,1699,9,1,1291,"0",1,1731.13294797688,304.495448119963,1
"4873",4,2,1700,9,1,2020,"0",1,1587.14040114613,354.722005935974,1
"4874",4,4,1701,9,1,1673,"0",1,1747.47536231884,353.402670890279,1
"4875",4,3,1702,9,1,1787,"0",1,1731.13294797688,304.495448119963,0.3
"4876",4,2,1703,9,1,1823,"0",1,1587.14040114613,354.722005935974,1
"4877",4,2,1704,9,1,1562,"0",1,1587.14040114613,354.722005935974,1
"4878",4,5,1705,9,1,1648,"0",1,1651.22157434402,299.558657624426,0.3
"4879",4,1,1707,9,1,1233,"0",1,1369.16569767442,255.722856744014,1
"4880",4,5,1708,9,1,2101,"0",1,1651.22157434402,299.558657624426,0.3
"4881",4,5,1710,9,1,1860,"0",1,1651.22157434402,299.558657624426,1
"4882",4,1,1711,9,1,1495,"0",1,1369.16569767442,255.722856744014,1
"4883",4,3,1712,9,1,1444,"0",1,1731.13294797688,304.495448119963,1
"4884",4,3,1713,9,1,1733,"0",1,1731.13294797688,304.495448119963,1
"4885",4,5,1714,9,1,1783,"0",1,1651.22157434402,299.558657624426,1
"4886",4,1,1715,9,1,1289,"0",1,1369.16569767442,255.722856744014,0.3
"4887",4,4,1716,9,1,1390,"0",1,1747.47536231884,353.402670890279,1
"4888",4,5,1717,9,1,1348,"0",1,1651.22157434402,299.558657624426,0.3
"4889",4,2,1718,9,1,1865,"0",1,1587.14040114613,354.722005935974,1
"4890",4,3,1721,9,1,2302,"0",1,1731.13294797688,304.495448119963,0.3
"4891",4,4,1722,9,1,1500,"0",1,1747.47536231884,353.402670890279,0.3
"4892",4,4,1723,9,1,1546,"0",1,1747.47536231884,353.402670890279,1
"4893",4,2,1724,9,1,1143,"0",1,1587.14040114613,354.722005935974,0.3
"4894",4,4,1725,9,1,1887,"0",1,1747.47536231884,353.402670890279,1
"4895",4,5,1726,9,1,1786,"0",1,1651.22157434402,299.558657624426,1
"4896",4,1,1727,9,1,1289,"0",1,1369.16569767442,255.722856744014,1
"4897",4,2,1728,9,1,1919,"0",1,1587.14040114613,354.722005935974,0.3
"4898",4,1,1729,9,1,1070,"0",1,1369.16569767442,255.722856744014,1
"4899",4,2,1730,9,1,1533,"0",1,1587.14040114613,354.722005935974,1
"4900",4,5,1731,9,1,1639,"0",1,1651.22157434402,299.558657624426,1
"4901",4,1,1732,9,1,1315,"0",1,1369.16569767442,255.722856744014,1
"4902",4,5,1733,9,1,1912,"0",1,1651.22157434402,299.558657624426,1
"4903",4,5,1734,9,1,1426,"0",1,1651.22157434402,299.558657624426,0.3
"4904",4,3,1736,9,1,2084,"0",1,1731.13294797688,304.495448119963,1
"4905",4,4,1737,9,1,2342,"0",1,1747.47536231884,353.402670890279,1
"4906",4,4,1738,9,1,1465,"0",1,1747.47536231884,353.402670890279,1
"4907",4,4,1739,9,1,1683,"0",1,1747.47536231884,353.402670890279,0.3
"4908",4,1,1740,9,1,1295,"0",1,1369.16569767442,255.722856744014,0.3
"4909",4,3,1741,9,1,1363,"0",1,1731.13294797688,304.495448119963,1
"4910",4,1,1742,9,1,1196,"0",1,1369.16569767442,255.722856744014,1
"4911",4,3,1743,9,1,1821,"0",1,1731.13294797688,304.495448119963,1
"4912",4,2,1745,9,1,1551,"0",1,1587.14040114613,354.722005935974,1
"4913",4,3,1746,9,1,1529,"0",1,1731.13294797688,304.495448119963,1
"4914",4,1,1747,9,1,1401,"0",1,1369.16569767442,255.722856744014,0.3
"4915",4,3,1748,9,1,2119,"0",1,1731.13294797688,304.495448119963,1
"4916",4,4,1749,9,1,2302,"0",1,1747.47536231884,353.402670890279,0.3
"4917",4,1,1750,9,1,1205,"0",1,1369.16569767442,255.722856744014,0.3
"4918",4,1,1751,9,1,1584,"0",1,1369.16569767442,255.722856744014,0.3
"4919",4,1,1752,9,1,1234,"0",1,1369.16569767442,255.722856744014,1
"4920",4,4,1754,9,1,1612,"0",1,1747.47536231884,353.402670890279,1
"4921",4,1,1755,9,1,1676,"0",1,1369.16569767442,255.722856744014,0.3
"4922",4,3,1756,9,1,1508,"0",1,1731.13294797688,304.495448119963,1
"4923",4,1,1757,9,1,1280,"0",1,1369.16569767442,255.722856744014,0.3
"4924",4,1,1758,9,1,1326,"0",1,1369.16569767442,255.722856744014,1
"4925",4,1,1759,9,1,1401,"0",1,1369.16569767442,255.722856744014,0.3
"4926",4,5,1760,9,1,1783,"0",1,1651.22157434402,299.558657624426,0.3
"4927",4,1,1761,9,1,1666,"0",1,1369.16569767442,255.722856744014,0.3
"4928",4,4,1762,9,1,1884,"0",1,1747.47536231884,353.402670890279,1
"4929",4,1,1763,9,1,1321,"0",1,1369.16569767442,255.722856744014,0.3
"4930",4,3,1764,9,1,2243,"0",1,1731.13294797688,304.495448119963,1
"4931",4,3,1765,9,1,2007,"0",1,1731.13294797688,304.495448119963,1
"4932",4,2,1766,9,1,2113,"0",1,1587.14040114613,354.722005935974,0.3
"4933",4,2,1767,9,1,1261,"0",1,1587.14040114613,354.722005935974,1
