"Participant_Private_ID","Response","image","Reaction_Time","display","order_of_conditions","is_outlier"
"10516415",25,"CFD_M-246-N.png",7704,"task_Arab","ArabFirst",0
"10516415",3,"IFD_M-105-N.png",3046,"task_Arab","ArabFirst",0
"10516415",21,"IFD_M-084-N.png",5267,"task_Arab","ArabFirst",0
"10516415",28,"IFD_M-419-N.png",5869,"task_Arab","ArabFirst",0
"10516415",2,"CFD_M-248-N.png",2948,"task_Arab","ArabFirst",0
"10516415",21,"IFD_M-132-N.png",8013,"task_Arab","ArabFirst",0
"10516415",3,"IFD_M-117-N.png",2859,"task_Arab","ArabFirst",0
"10516415",53,"CFD_M-239-N.png",9547,"task_Arab","ArabFirst",0
"10516415",38,"IFD_M-042-N.png",3417,"task_Arab","ArabFirst",0
"10516415",80,"IFD_M-018-N.png",6037,"task_Arab","ArabFirst",0
"10516415",16,"CFD_M-229-N.png",4876,"task_Arab","ArabFirst",0
"10516415",15,"IFD_M-015-N.png",5233,"task_Arab","ArabFirst",0
"10516415",73,"CFD_M-202-N.png",2976,"task_Arab","ArabFirst",0
"10516415",51,"CFD_M-212-N.png",2757,"task_Arab","ArabFirst",0
"10516415",24,"CFD_M-224-N.png",6004,"task_Arab","ArabFirst",0
"10516415",3,"CFD_M-231-N.png",4173,"task_Arab","ArabFirst",0
"10516415",6,"IFD_M-113-N.png",2780,"task_Arab","ArabFirst",0
"10516415",3,"CFD_M-214-N.png",2995,"task_Arab","ArabFirst",0
"10516415",93,"CFD_M-223-N.png",6329,"task_Arab","ArabFirst",0
"10516415",51,"CFD_M-236-N.png",2306,"task_Arab","ArabFirst",0
"10516415",98,"CFD_M-235-N.png",3630,"task_Arab","ArabFirst",1
"10516415",4,"IFD_M-418-N.png",3527,"task_Arab","ArabFirst",0
"10516415",59,"CFD_M-220-N.png",4619,"task_Arab","ArabFirst",0
"10516415",97,"IFD_M-066-N.png",2197,"task_Arab","ArabFirst",1
"10516415",98,"IFD_M-069-N.png",1870,"task_Arab","ArabFirst",1
"10516415",51,"CFD_M-237-N.png",5055,"task_Arab","ArabFirst",0
"10516415",24,"CFD_M-227-N.png",12078,"task_Arab","ArabFirst",0
"10516415",10,"IFD_M-416-N.png",3474,"task_Arab","ArabFirst",0
"10516415",3,"IFD_M-086-N.png",1926,"task_Arab","ArabFirst",0
"10516415",5,"CFD_M-242-N.png",3631,"task_Arab","ArabFirst",0
"10516415",3,"CFD_M-221-N.png",3409,"task_Arab","ArabFirst",0
"10516415",3,"CFD_M-238-N.png",3795,"task_Arab","ArabFirst",0
"10516415",3,"CFD_M-234-N.png",3186,"task_Arab","ArabFirst",0
"10516415",3,"IFD_M-035-N.png",2706,"task_Arab","ArabFirst",0
"10516415",20,"IFD_M-135-N.png",3216,"task_Arab","ArabFirst",0
"10516415",12,"IFD_M-421-N.png",5326,"task_Arab","ArabFirst",0
"10516415",23,"CFD_M-210-N.png",4264,"task_Arab","ArabFirst",0
"10516415",9,"IFD_M-121-N.png",2498,"task_Arab","ArabFirst",0
"10516415",89,"IFD_M-136-N.png",4179,"task_Arab","ArabFirst",0
"10516415",3,"IFD_M-441-N.png",2297,"task_Arab","ArabFirst",0
"10516415",48,"CFD_M-206-N.png",5820,"task_Arab","ArabFirst",0
"10516415",36,"IFD_M-424-N.png",3490,"task_Arab","ArabFirst",0
"10516415",21,"CFD_M-253-N.png",4343,"task_Arab","ArabFirst",0
"10516415",41,"IFD_M-033-N.png",6316,"task_Arab","ArabFirst",0
"10516415",4,"IFD_M-114-N.png",1866,"task_Arab","ArabFirst",0
"10516415",49,"IFD_M-097-N.png",2160,"task_Arab","ArabFirst",0
"10516415",98,"IFD_M-049-N.png",4594,"task_Arab","ArabFirst",1
"10516415",3,"IFD_M-036-N.png",2937,"task_Arab","ArabFirst",0
"10516415",96,"IFD_M-111-N.png",2182,"task_Arab","ArabFirst",1
"10516415",24,"CFD_M-211-N.png",7224,"task_Arab","ArabFirst",0
"10516415",96,"IFD_M-107-N.png",2128,"task_Arab","ArabFirst",1
"10516415",3,"IFD_M-087-N.png",1940,"task_Arab","ArabFirst",0
"10516415",13,"CFD_M-200-N.png",4030,"task_Arab","ArabFirst",0
"10516415",10,"IFD_M-021-N.png",2665,"task_Arab","ArabFirst",0
"10516415",52,"CFD_M-201-N.png",2452,"task_Arab","ArabFirst",0
"10516415",96,"IFD_M-423-N.png",2105,"task_Arab","ArabFirst",1
"10516415",9,"IFD_M-017-N.png",2744,"task_Arab","ArabFirst",0
"10516415",4,"IFD_M-028-N.png",2101,"task_Arab","ArabFirst",0
"10516415",96,"IFD_M-046-N.png",3720,"task_Arab","ArabFirst",1
"10516415",12,"IFD_M-044-N.png",5977,"task_Arab","ArabFirst",0
"10516415",3,"CFD_M-243-N.png",2665,"task_Arab","ArabFirst",0
"10516415",11,"CFD_M-225-N.png",3636,"task_Arab","ArabFirst",0
"10516415",2,"IFD_M-420-N.png",3780,"task_Arab","ArabFirst",0
"10516415",51,"CFD_M-230-N.png",3990,"task_Arab","ArabFirst",0
"10516415",17,"CFD_M-218-N.png",3276,"task_Arab","ArabFirst",0
"10516415",74,"IFD_M-051-N.png",4120,"task_Arab","ArabFirst",0
"10516415",97,"IFD_M-045-N.png",1719,"task_Arab","ArabFirst",1
"10516415",28,"CFD_M-204-N.png",6405,"task_Arab","ArabFirst",0
"10516415",98,"IFD_M-020-N.png",2438,"task_Arab","ArabFirst",1
"10516415",82,"IFD_M-075-N.png",3872,"task_Arab","ArabFirst",0
"10516415",85,"IFD_M-062-N.png",3191,"task_Arab","ArabFirst",0
"10516415",52,"IFD_M-122-N.png",9060,"task_Arab","ArabFirst",0
"10516415",77,"IFD_M-108-N.png",2370,"task_Arab","ArabFirst",0
"10516415",83,"IFD_M-032-N.png",5646,"task_Arab","ArabFirst",0
"10516415",33,"CFD_M-247-N.png",6048,"task_Arab","ArabFirst",0
"10516415",12,"CFD_M-213-N.png",3230,"task_Arab","ArabFirst",0
"10516415",12,"CFD_M-232-N.png",2238,"task_Arab","ArabFirst",0
"10516415",3,"IFD_M-100-N.png",1886,"task_Arab","ArabFirst",0
"10516415",28,"CFD_M-252-N.png",2379,"task_Arab","ArabFirst",0
"10516415",4,"CFD_M-250-N.png",3986,"task_Arab","ArabFirst",0
"10516415",2,"CFD_M-216-N.png",1942,"task_Arab","ArabFirst",0
"10516415",3,"IFD_M-067-N.png",3689,"task_Arab","ArabFirst",0
"10516415",67,"IFD_M-039-N.png",3137,"task_Arab","ArabFirst",0
"10516415",25,"CFD_M-222-N.png",5253,"task_Arab","ArabFirst",0
"10516415",11,"CFD_M-251-N.png",2312,"task_Arab","ArabFirst",0
"10516415",2,"IFD_M-136-N.png",4823,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-202-N.png",4015,"task_Jewish","ArabFirst",0
"10516415",2,"IFD_M-441-N.png",3100,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-032-N.png",2274,"task_Jewish","ArabFirst",0
"10516415",73,"IFD_M-042-N.png",5328,"task_Jewish","ArabFirst",0
"10516415",82,"IFD_M-021-N.png",2828,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-212-N.png",2156,"task_Jewish","ArabFirst",0
"10516415",2,"CFD_M-227-N.png",2049,"task_Jewish","ArabFirst",0
"10516415",27,"CFD_M-236-N.png",3671,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-213-N.png",1806,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-211-N.png",1969,"task_Jewish","ArabFirst",0
"10516415",81,"IFD_M-036-N.png",7473,"task_Jewish","ArabFirst",0
"10516415",33,"IFD_M-424-N.png",4834,"task_Jewish","ArabFirst",0
"10516415",53,"CFD_M-230-N.png",4582,"task_Jewish","ArabFirst",0
"10516415",36,"CFD_M-250-N.png",4641,"task_Jewish","ArabFirst",0
"10516415",37,"CFD_M-247-N.png",3236,"task_Jewish","ArabFirst",0
"10516415",77,"IFD_M-135-N.png",3406,"task_Jewish","ArabFirst",0
"10516415",4,"IFD_M-066-N.png",3320,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-235-N.png",2313,"task_Jewish","ArabFirst",0
"10516415",2,"CFD_M-206-N.png",4426,"task_Jewish","ArabFirst",0
"10516415",68,"IFD_M-049-N.png",8078,"task_Jewish","ArabFirst",0
"10516415",75,"CFD_M-221-N.png",4585,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-232-N.png",2167,"task_Jewish","ArabFirst",0
"10516415",22,"CFD_M-252-N.png",3468,"task_Jewish","ArabFirst",0
"10516415",16,"CFD_M-222-N.png",3220,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-214-N.png",1686,"task_Jewish","ArabFirst",0
"10516415",51,"IFD_M-020-N.png",4074,"task_Jewish","ArabFirst",0
"10516415",76,"IFD_M-121-N.png",7247,"task_Jewish","ArabFirst",0
"10516415",2,"IFD_M-045-N.png",2496,"task_Jewish","ArabFirst",0
"10516415",67,"CFD_M-238-N.png",4781,"task_Jewish","ArabFirst",0
"10516415",35,"IFD_M-108-N.png",5669,"task_Jewish","ArabFirst",0
"10516415",68,"IFD_M-100-N.png",2288,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-225-N.png",1780,"task_Jewish","ArabFirst",0
"10516415",25,"CFD_M-251-N.png",4827,"task_Jewish","ArabFirst",0
"10516415",49,"CFD_M-210-N.png",7077,"task_Jewish","ArabFirst",0
"10516415",95,"IFD_M-044-N.png",7664,"task_Jewish","ArabFirst",1
"10516415",22,"CFD_M-248-N.png",5872,"task_Jewish","ArabFirst",0
"10516415",28,"CFD_M-218-N.png",4786,"task_Jewish","ArabFirst",0
"10516415",52,"CFD_M-253-N.png",7169,"task_Jewish","ArabFirst",0
"10516415",11,"CFD_M-239-N.png",2730,"task_Jewish","ArabFirst",0
"10516415",84,"IFD_M-017-N.png",11031,"task_Jewish","ArabFirst",0
"10516415",4,"IFD_M-111-N.png",4669,"task_Jewish","ArabFirst",0
"10516415",2,"CFD_M-216-N.png",2281,"task_Jewish","ArabFirst",0
"10516415",37,"CFD_M-242-N.png",6123,"task_Jewish","ArabFirst",0
"10516415",44,"IFD_M-423-N.png",9624,"task_Jewish","ArabFirst",0
"10516415",2,"CFD_M-220-N.png",1969,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-046-N.png",1805,"task_Jewish","ArabFirst",0
"10516415",79,"CFD_M-201-N.png",4320,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-234-N.png",2829,"task_Jewish","ArabFirst",0
"10516415",78,"IFD_M-035-N.png",5496,"task_Jewish","ArabFirst",0
"10516415",50,"CFD_M-204-N.png",2211,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-075-N.png",2357,"task_Jewish","ArabFirst",0
"10516415",68,"IFD_M-132-N.png",6303,"task_Jewish","ArabFirst",0
"10516415",49,"CFD_M-200-N.png",3684,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-039-N.png",1823,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-224-N.png",8502,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-051-N.png",2009,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-069-N.png",1767,"task_Jewish","ArabFirst",0
"10516415",4,"IFD_M-084-N.png",1852,"task_Jewish","ArabFirst",0
"10516415",51,"IFD_M-033-N.png",8537,"task_Jewish","ArabFirst",0
"10516415",47,"CFD_M-243-N.png",2946,"task_Jewish","ArabFirst",0
"10516415",26,"IFD_M-086-N.png",5955,"task_Jewish","ArabFirst",0
"10516415",7,"IFD_M-097-N.png",2500,"task_Jewish","ArabFirst",0
"10516415",32,"CFD_M-237-N.png",4189,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-107-N.png",1767,"task_Jewish","ArabFirst",0
"10516415",39,"IFD_M-087-N.png",4137,"task_Jewish","ArabFirst",0
"10516415",81,"IFD_M-122-N.png",4006,"task_Jewish","ArabFirst",0
"10516415",51,"IFD_M-114-N.png",3539,"task_Jewish","ArabFirst",0
"10516415",49,"IFD_M-420-N.png",3282,"task_Jewish","ArabFirst",0
"10516415",3,"IFD_M-062-N.png",2748,"task_Jewish","ArabFirst",0
"10516415",81,"IFD_M-015-N.png",5359,"task_Jewish","ArabFirst",0
"10516415",76,"IFD_M-105-N.png",2808,"task_Jewish","ArabFirst",0
"10516415",81,"IFD_M-416-N.png",2280,"task_Jewish","ArabFirst",0
"10516415",81,"IFD_M-028-N.png",2335,"task_Jewish","ArabFirst",0
"10516415",64,"IFD_M-418-N.png",2918,"task_Jewish","ArabFirst",0
"10516415",17,"CFD_M-246-N.png",3172,"task_Jewish","ArabFirst",0
"10516415",49,"IFD_M-117-N.png",3526,"task_Jewish","ArabFirst",0
"10516415",100,"IFD_M-421-N.png",3549,"task_Jewish","ArabFirst",1
"10516415",3,"CFD_M-229-N.png",3072,"task_Jewish","ArabFirst",0
"10516415",15,"IFD_M-067-N.png",3361,"task_Jewish","ArabFirst",0
"10516415",3,"CFD_M-223-N.png",1713,"task_Jewish","ArabFirst",0
"10516415",51,"IFD_M-113-N.png",4283,"task_Jewish","ArabFirst",0
"10516415",50,"IFD_M-419-N.png",3469,"task_Jewish","ArabFirst",0
"10516415",14,"IFD_M-018-N.png",3362,"task_Jewish","ArabFirst",0
"10516415",30,"CFD_M-231-N.png",3243,"task_Jewish","ArabFirst",0
"10518377",61,"IFD_M-418-N.png",7071.9,"task_Arab","ArabFirst",0
"10518377",83,"IFD_M-045-N.png",2045.6,"task_Arab","ArabFirst",0
"10518377",54,"IFD_M-420-N.png",2069,"task_Arab","ArabFirst",0
"10518377",63,"CFD_M-236-N.png",2814.9,"task_Arab","ArabFirst",0
"10518377",39,"IFD_M-419-N.png",3003.6,"task_Arab","ArabFirst",0
"10518377",70,"IFD_M-049-N.png",1946.8,"task_Arab","ArabFirst",0
"10518377",33,"IFD_M-100-N.png",1899.9,"task_Arab","ArabFirst",0
"10518377",89,"IFD_M-066-N.png",2199.5,"task_Arab","ArabFirst",0
"10518377",80,"IFD_M-097-N.png",1910.4,"task_Arab","ArabFirst",0
"10518377",78,"IFD_M-108-N.png",2589.8,"task_Arab","ArabFirst",0
"10518377",21,"IFD_M-113-N.png",1996.2,"task_Arab","ArabFirst",0
"10518377",40,"CFD_M-202-N.png",2698.8,"task_Arab","ArabFirst",0
"10518377",78,"IFD_M-132-N.png",1836.7,"task_Arab","ArabFirst",0
"10518377",26,"CFD_M-220-N.png",1733.2,"task_Arab","ArabFirst",0
"10518377",34,"IFD_M-015-N.png",1951.4,"task_Arab","ArabFirst",0
"10518377",50,"IFD_M-033-N.png",1912.5,"task_Arab","ArabFirst",0
"10518377",44,"CFD_M-216-N.png",2253.2,"task_Arab","ArabFirst",0
"10518377",37,"CFD_M-206-N.png",1693.6,"task_Arab","ArabFirst",0
"10518377",89,"IFD_M-046-N.png",1737.2,"task_Arab","ArabFirst",0
"10518377",34,"IFD_M-035-N.png",1749.3,"task_Arab","ArabFirst",0
"10518377",55,"CFD_M-230-N.png",1589.3,"task_Arab","ArabFirst",0
"10518377",39,"IFD_M-121-N.png",1424.4,"task_Arab","ArabFirst",0
"10518377",41,"CFD_M-212-N.png",1496.6,"task_Arab","ArabFirst",0
"10518377",43,"IFD_M-122-N.png",2093.9,"task_Arab","ArabFirst",0
"10518377",34,"IFD_M-086-N.png",1816.4,"task_Arab","ArabFirst",0
"10518377",40,"IFD_M-424-N.png",2857.7,"task_Arab","ArabFirst",0
"10518377",41,"CFD_M-247-N.png",1554.2,"task_Arab","ArabFirst",0
"10518377",34,"CFD_M-248-N.png",1390,"task_Arab","ArabFirst",0
"10518377",81,"IFD_M-111-N.png",1469.8,"task_Arab","ArabFirst",0
"10518377",35,"CFD_M-242-N.png",1261.9,"task_Arab","ArabFirst",0
"10518377",31,"CFD_M-234-N.png",1494,"task_Arab","ArabFirst",0
"10518377",71,"IFD_M-020-N.png",2065.4,"task_Arab","ArabFirst",0
"10518377",38,"IFD_M-021-N.png",1455.8,"task_Arab","ArabFirst",0
"10518377",76,"IFD_M-084-N.png",2003.2,"task_Arab","ArabFirst",0
"10518377",85,"IFD_M-136-N.png",1731.7,"task_Arab","ArabFirst",0
"10518377",38,"IFD_M-117-N.png",1531.8,"task_Arab","ArabFirst",0
"10518377",83,"IFD_M-032-N.png",1578.7,"task_Arab","ArabFirst",0
"10518377",88,"IFD_M-135-N.png",1786.6,"task_Arab","ArabFirst",0
"10518377",82,"IFD_M-423-N.png",1634.5,"task_Arab","ArabFirst",0
"10518377",28,"CFD_M-214-N.png",1234.6,"task_Arab","ArabFirst",0
"10518377",53,"IFD_M-018-N.png",1536.3,"task_Arab","ArabFirst",0
"10518377",50,"CFD_M-237-N.png",1726.5,"task_Arab","ArabFirst",0
"10518377",75,"IFD_M-062-N.png",1590.7,"task_Arab","ArabFirst",0
"10518377",40,"CFD_M-221-N.png",1399.7,"task_Arab","ArabFirst",0
"10518377",79,"CFD_M-235-N.png",1540.1,"task_Arab","ArabFirst",0
"10518377",38,"CFD_M-224-N.png",1995,"task_Arab","ArabFirst",0
"10518377",54,"CFD_M-223-N.png",1312.2,"task_Arab","ArabFirst",0
"10518377",41,"CFD_M-225-N.png",1906.7,"task_Arab","ArabFirst",0
"10518377",38,"CFD_M-201-N.png",1336,"task_Arab","ArabFirst",0
"10518377",33,"IFD_M-044-N.png",1555.7,"task_Arab","ArabFirst",0
"10518377",61,"CFD_M-239-N.png",1868.8,"task_Arab","ArabFirst",0
"10518377",70,"CFD_M-252-N.png",1392.6,"task_Arab","ArabFirst",0
"10518377",36,"CFD_M-204-N.png",1225.6,"task_Arab","ArabFirst",0
"10518377",71,"IFD_M-067-N.png",1461.2,"task_Arab","ArabFirst",0
"10518377",81,"IFD_M-039-N.png",2329.1,"task_Arab","ArabFirst",0
"10518377",86,"IFD_M-069-N.png",1231.1,"task_Arab","ArabFirst",0
"10518377",35,"CFD_M-253-N.png",1197,"task_Arab","ArabFirst",0
"10518377",36,"CFD_M-227-N.png",1414.4,"task_Arab","ArabFirst",0
"10518377",70,"CFD_M-232-N.png",1469.2,"task_Arab","ArabFirst",0
"10518377",31,"CFD_M-250-N.png",1267.3,"task_Arab","ArabFirst",0
"10518377",24,"CFD_M-238-N.png",1824.3,"task_Arab","ArabFirst",0
"10518377",26,"IFD_M-075-N.png",1700.4,"task_Arab","ArabFirst",0
"10518377",82,"IFD_M-042-N.png",2753,"task_Arab","ArabFirst",0
"10518377",69,"IFD_M-036-N.png",1552.7,"task_Arab","ArabFirst",0
"10518377",30,"CFD_M-251-N.png",1268.8,"task_Arab","ArabFirst",0
"10518377",28,"IFD_M-114-N.png",1322.5,"task_Arab","ArabFirst",0
"10518377",50,"CFD_M-211-N.png",1479.4,"task_Arab","ArabFirst",0
"10518377",34,"CFD_M-229-N.png",1376.3,"task_Arab","ArabFirst",0
"10518377",76,"IFD_M-051-N.png",1412,"task_Arab","ArabFirst",0
"10518377",43,"IFD_M-441-N.png",1994.8,"task_Arab","ArabFirst",0
"10518377",38,"IFD_M-017-N.png",1360.9,"task_Arab","ArabFirst",0
"10518377",79,"IFD_M-105-N.png",1526.4,"task_Arab","ArabFirst",0
"10518377",86,"IFD_M-107-N.png",1768.1,"task_Arab","ArabFirst",0
"10518377",43,"CFD_M-210-N.png",2524.7,"task_Arab","ArabFirst",0
"10518377",54,"IFD_M-421-N.png",1643.2,"task_Arab","ArabFirst",0
"10518377",43,"CFD_M-200-N.png",1493.3,"task_Arab","ArabFirst",0
"10518377",83,"CFD_M-246-N.png",1469.9,"task_Arab","ArabFirst",0
"10518377",0,"CFD_M-213-N.png",1165.5,"task_Arab","ArabFirst",0
"10518377",40,"CFD_M-231-N.png",1784.7,"task_Arab","ArabFirst",0
"10518377",81,"IFD_M-416-N.png",1814.4,"task_Arab","ArabFirst",0
"10518377",38,"CFD_M-218-N.png",1249.5,"task_Arab","ArabFirst",0
"10518377",35,"CFD_M-222-N.png",1351.4,"task_Arab","ArabFirst",0
"10518377",38,"CFD_M-243-N.png",1493.9,"task_Arab","ArabFirst",0
"10518377",35,"IFD_M-028-N.png",1424.5,"task_Arab","ArabFirst",0
"10518377",35,"IFD_M-087-N.png",1324.3,"task_Arab","ArabFirst",0
"10518377",13,"IFD_M-046-N.png",2234.8,"task_Jewish","ArabFirst",0
"10518377",76,"IFD_M-122-N.png",2143.8,"task_Jewish","ArabFirst",0
"10518377",20,"CFD_M-230-N.png",1383.9,"task_Jewish","ArabFirst",0
"10518377",76,"IFD_M-084-N.png",1461.2,"task_Jewish","ArabFirst",0
"10518377",52,"IFD_M-067-N.png",2008.6,"task_Jewish","ArabFirst",0
"10518377",20,"IFD_M-423-N.png",1284.5,"task_Jewish","ArabFirst",0
"10518377",51,"CFD_M-246-N.png",2409.2,"task_Jewish","ArabFirst",0
"10518377",75,"IFD_M-044-N.png",1835,"task_Jewish","ArabFirst",0
"10518377",23,"CFD_M-220-N.png",2294.2,"task_Jewish","ArabFirst",0
"10518377",82,"CFD_M-206-N.png",1460.2,"task_Jewish","ArabFirst",0
"10518377",84,"CFD_M-201-N.png",1705.4,"task_Jewish","ArabFirst",0
"10518377",80,"IFD_M-028-N.png",1395.8,"task_Jewish","ArabFirst",0
"10518377",22,"IFD_M-042-N.png",1344.2,"task_Jewish","ArabFirst",0
"10518377",24,"CFD_M-252-N.png",1488.1,"task_Jewish","ArabFirst",0
"10518377",17,"CFD_M-216-N.png",1191.2,"task_Jewish","ArabFirst",0
"10518377",49,"IFD_M-441-N.png",1741.5,"task_Jewish","ArabFirst",0
"10518377",22,"IFD_M-111-N.png",1352.3,"task_Jewish","ArabFirst",0
"10518377",29,"CFD_M-200-N.png",1720.2,"task_Jewish","ArabFirst",0
"10518377",86,"IFD_M-121-N.png",1853.2,"task_Jewish","ArabFirst",0
"10518377",90,"CFD_M-211-N.png",2260.4,"task_Jewish","ArabFirst",0
"10518377",26,"IFD_M-066-N.png",1289.4,"task_Jewish","ArabFirst",0
"10518377",84,"IFD_M-075-N.png",1482.7,"task_Jewish","ArabFirst",0
"10518377",80,"IFD_M-015-N.png",1358.8,"task_Jewish","ArabFirst",0
"10518377",58,"CFD_M-236-N.png",1901.4,"task_Jewish","ArabFirst",0
"10518377",59,"CFD_M-221-N.png",1535.3,"task_Jewish","ArabFirst",0
"10518377",56,"CFD_M-238-N.png",1474.3,"task_Jewish","ArabFirst",0
"10518377",31,"CFD_M-202-N.png",1491.7,"task_Jewish","ArabFirst",0
"10518377",78,"IFD_M-105-N.png",1400.1,"task_Jewish","ArabFirst",0
"10518377",28,"CFD_M-222-N.png",3183.1,"task_Jewish","ArabFirst",0
"10518377",79,"CFD_M-248-N.png",1983.5,"task_Jewish","ArabFirst",0
"10518377",27,"CFD_M-223-N.png",1316,"task_Jewish","ArabFirst",0
"10518377",79,"IFD_M-135-N.png",1661.2,"task_Jewish","ArabFirst",0
"10518377",80,"IFD_M-021-N.png",1422.2,"task_Jewish","ArabFirst",0
"10518377",82,"IFD_M-035-N.png",1466.2,"task_Jewish","ArabFirst",0
"10518377",21,"CFD_M-235-N.png",1167.7,"task_Jewish","ArabFirst",0
"10518377",26,"IFD_M-420-N.png",1443.5,"task_Jewish","ArabFirst",0
"10518377",28,"CFD_M-247-N.png",1152.1,"task_Jewish","ArabFirst",0
"10518377",22,"IFD_M-039-N.png",1300.8,"task_Jewish","ArabFirst",0
"10518377",51,"CFD_M-239-N.png",1532.7,"task_Jewish","ArabFirst",0
"10518377",72,"CFD_M-251-N.png",2268,"task_Jewish","ArabFirst",0
"10518377",28,"CFD_M-243-N.png",1282.4,"task_Jewish","ArabFirst",0
"10518377",28,"CFD_M-234-N.png",1240.6,"task_Jewish","ArabFirst",0
"10518377",23,"CFD_M-225-N.png",1244,"task_Jewish","ArabFirst",0
"10518377",34,"IFD_M-100-N.png",2410.7,"task_Jewish","ArabFirst",0
"10518377",72,"IFD_M-033-N.png",1609.6,"task_Jewish","ArabFirst",0
"10518377",17,"IFD_M-045-N.png",1892.2,"task_Jewish","ArabFirst",0
"10518377",82,"IFD_M-087-N.png",2174.3,"task_Jewish","ArabFirst",0
"10518377",90,"IFD_M-418-N.png",2542.3,"task_Jewish","ArabFirst",0
"10518377",22,"CFD_M-204-N.png",1860.4,"task_Jewish","ArabFirst",0
"10518377",92,"IFD_M-113-N.png",1478.6,"task_Jewish","ArabFirst",0
"10518377",52,"IFD_M-136-N.png",1406.7,"task_Jewish","ArabFirst",0
"10518377",75,"IFD_M-117-N.png",1709.4,"task_Jewish","ArabFirst",0
"10518377",31,"IFD_M-020-N.png",1983.4,"task_Jewish","ArabFirst",0
"10518377",82,"IFD_M-421-N.png",1452.9,"task_Jewish","ArabFirst",0
"10518377",82,"IFD_M-049-N.png",2067.4,"task_Jewish","ArabFirst",0
"10518377",84,"IFD_M-108-N.png",1437,"task_Jewish","ArabFirst",0
"10518377",82,"IFD_M-017-N.png",1432.2,"task_Jewish","ArabFirst",0
"10518377",22,"IFD_M-107-N.png",1188.7,"task_Jewish","ArabFirst",0
"10518377",26,"CFD_M-231-N.png",1949.8,"task_Jewish","ArabFirst",0
"10518377",81,"CFD_M-250-N.png",1353.2,"task_Jewish","ArabFirst",0
"10518377",19,"IFD_M-069-N.png",1300.2,"task_Jewish","ArabFirst",0
"10518377",52,"CFD_M-237-N.png",2242.3,"task_Jewish","ArabFirst",0
"10518377",81,"IFD_M-018-N.png",1515.5,"task_Jewish","ArabFirst",0
"10518377",26,"IFD_M-062-N.png",1168.5,"task_Jewish","ArabFirst",0
"10518377",21,"CFD_M-212-N.png",1099.1,"task_Jewish","ArabFirst",0
"10518377",27,"CFD_M-232-N.png",1135.7,"task_Jewish","ArabFirst",0
"10518377",24,"IFD_M-086-N.png",1350.3,"task_Jewish","ArabFirst",0
"10518377",21,"CFD_M-227-N.png",1209,"task_Jewish","ArabFirst",0
"10518377",25,"IFD_M-036-N.png",1884.5,"task_Jewish","ArabFirst",0
"10518377",23,"IFD_M-416-N.png",1936.9,"task_Jewish","ArabFirst",0
"10518377",19,"IFD_M-051-N.png",1128.1,"task_Jewish","ArabFirst",0
"10518377",83,"CFD_M-224-N.png",1480,"task_Jewish","ArabFirst",0
"10518377",24,"IFD_M-419-N.png",2062.7,"task_Jewish","ArabFirst",0
"10518377",22,"IFD_M-032-N.png",1385,"task_Jewish","ArabFirst",0
"10518377",26,"CFD_M-229-N.png",1406.6,"task_Jewish","ArabFirst",0
"10518377",26,"CFD_M-213-N.png",1266.1,"task_Jewish","ArabFirst",0
"10518377",21,"IFD_M-424-N.png",1305.2,"task_Jewish","ArabFirst",0
"10518377",86,"IFD_M-114-N.png",1768.2,"task_Jewish","ArabFirst",0
"10518377",25,"CFD_M-218-N.png",1943.5,"task_Jewish","ArabFirst",0
"10518377",24,"CFD_M-253-N.png",1140.8,"task_Jewish","ArabFirst",0
"10518377",23,"CFD_M-210-N.png",2045.1,"task_Jewish","ArabFirst",0
"10518377",24,"IFD_M-097-N.png",1156.7,"task_Jewish","ArabFirst",0
"10518377",27,"CFD_M-214-N.png",1401.2,"task_Jewish","ArabFirst",0
"10518377",26,"CFD_M-242-N.png",1071.5,"task_Jewish","ArabFirst",0
"10518377",78,"IFD_M-132-N.png",1479.6,"task_Jewish","ArabFirst",0
"10520207",27,"IFD_M-420-N.png",11178,"task_Arab","ArabFirst",0
"10520207",0,"CFD_M-250-N.png",4504,"task_Arab","ArabFirst",0
"10520207",42,"IFD_M-114-N.png",9050,"task_Arab","ArabFirst",0
"10520207",38,"CFD_M-246-N.png",3163,"task_Arab","ArabFirst",0
"10520207",2,"IFD_M-021-N.png",2915,"task_Arab","ArabFirst",0
